"GEO_ID","NAME","B25119_001E","B25119_001M","B25119_002E","B25119_002M","B25119_003E","B25119_003M",
"310M200US16020","Cape Girardeau, MO-IL Metro Area","44347","3605","53545","4483","24688","3723",
"310M200US16060","Carbondale-Marion, IL Metro Area","41174","2643","60477","3623","18868","2259",
"310M200US16180","Carson City, NV Metro Area","43850","3302","63666","5709","28967","3555",
"310M200US16220","Casper, WY Metro Area","56392","5178","70343","6207","40522","5259",
"310M200US16300","Cedar Rapids, IA Metro Area","61865","1875","75049","2958","28900","3055",
"310M200US16540","Chambersburg-Waynesboro, PA Metro Area","49487","3018","60981","3877","33895","2973",
"310M200US16580","Champaign-Urbana, IL Metro Area","48063","3267","68974","2916","24643","2519",
"310M200US16620","Charleston, WV Metro Area","42761","2812","50334","2517","28312","4011",
"310M200US16700","Charleston-North Charleston, SC Metro Area","53572","1835","67468","2510","35815","2465",
"310M200US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area","53549","1171","68919","1621","35844","955",
"310M200US16820","Charlottesville, VA Metro Area","58189","3731","72143","4574","36311","6018",
"310M200US16860","Chattanooga, TN-GA Metro Area","46600","1378","58883","2265","28965","3349",
"310M200US16940","Cheyenne, WY Metro Area","57551","6018","73090","6272","34440","3367",
"310M200US16980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","61598","405","80573","565","37129","610",
"310M200US17020","Chico, CA Metro Area","42365","2303","58351","4048","27754","3591",
"310M200US17140","Cincinnati, OH-KY-IN Metro Area","55729","947","73428","1304","30565","844",
"310M200US17300","Clarksville, TN-KY Metro Area","45130","2838","59985","2446","32952","2513",
"310M200US17420","Cleveland, TN Metro Area","41176","3722","49150","4265","29175","3845",
"310M200US17460","Cleveland-Elyria, OH Metro Area","49889","719","66271","938","26593","841",
"310M200US17660","Coeur d'Alene, ID Metro Area","48776","3141","53253","4069","37117","5151",
"310M200US17780","College Station-Bryan, TX Metro Area","42116","3103","67132","4404","29798","3335",
"310M200US17820","Colorado Springs, CO Metro Area","59411","2439","75622","2469","38553","3417",
"310M200US17860","Columbia, MO Metro Area","50085","3082","75542","6622","27691","2959",
"310M200US17900","Columbia, SC Metro Area","50091","1218","62134","2090","31419","1638",
"310M200US17980","Columbus, GA-AL Metro Area","42669","2153","56218","4005","32103","1327",
"310M200US18020","Columbus, IN Metro Area","53002","3777","56819","4322","36994","11060",
"310M200US18140","Columbus, OH Metro Area","56371","981","77207","1204","33308","1478",
"310M200US18580","Corpus Christi, TX Metro Area","52050","1634","64937","3547","35293","2849",
"310M200US18700","Corvallis, OR Metro Area","52486","6621","79384","6515","27661","5380",
"310M200US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","53679","3499","64703","4868","40559","2856",
"310M200US19060","Cumberland, MD-WV Metro Area","38580","2663","52296","5561","22994","3700",
"310M200US19100","Dallas-Fort Worth-Arlington, TX Metro Area","59530","772","80844","784","38450","696",
"310M200US19140","Dalton, GA Metro Area","41034","5109","55315","4304","24954","6267",
"310M200US19180","Danville, IL Metro Area","41690","3112","54264","4347","22811","2698",
"310M200US19300","Daphne-Fairhope-Foley, AL Metro Area","48461","3434","54597","6025","35568","6382",
"310M200US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","51410","1411","62200","2071","31353","1285",
"310M200US19380","Dayton, OH Metro Area","46697","1265","62234","1725","26856","1397",
"310M200US19460","Decatur, AL Metro Area","44600","2898","52644","3370","28323","3159",
"310M200US19500","Decatur, IL Metro Area","47574","3416","60662","3970","23785","3537",
"310M200US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","42468","1283","50347","1663","28139","1780",
"310M200US19740","Denver-Aurora-Lakewood, CO Metro Area","66870","823","85723","1070","41517","1105",
"310M200US19780","Des Moines-West Des Moines, IA Metro Area","62446","1923","79980","2661","36735","1951",
"310M200US19820","Detroit-Warren-Dearborn, MI Metro Area","52462","528","67329","765","29813","759",
"310M200US20020","Dothan, AL Metro Area","38300","2150","47658","2602","25243","2027",
"310M200US20100","Dover, DE Metro Area","55227","3222","62928","5047","38268","3785",
"310M200US20220","Dubuque, IA Metro Area","56129","4478","67299","3870","26806","8459",
"310M200US20260","Duluth, MN-WI Metro Area","50275","1557","61694","1647","25060","2438",
"310M200US20500","Durham-Chapel Hill, NC Metro Area","51988","1623","75061","2633","32666","2521",
"310M200US20700","East Stroudsburg, PA Metro Area","63118","5677","72907","5303","35751","4599",
"310M200US20740","Eau Claire, WI Metro Area","48873","2329","62393","4045","31028","1937",
"310M200US20940","El Centro, CA Metro Area","39290","5526","52286","5905","22590","3405",
"310M200US21060","Elizabethtown-Fort Knox, KY Metro Area","49649","3725","61827","3036","31713","4658",
"310M200US21140","Elkhart-Goshen, IN Metro Area","49937","2239","59923","3741","30852","3964",
"310M200US21300","Elmira, NY Metro Area","50232","3882","64743","6054","22004","2961",
"310M200US21340","El Paso, TX Metro Area","40133","1311","50416","1708","26323","1258",
"310M200US21500","Erie, PA Metro Area","45560","2075","58826","3724","25587","1816",
"310M200US21660","Eugene, OR Metro Area","44877","2158","59991","2061","29994","1899",
"310M200US21780","Evansville, IN-KY Metro Area","46547","2405","61574","2597","26293","1547",
"310M200US21820","Fairbanks, AK Metro Area","69820","6748","85926","7423","47220","3496",
"310M200US22020","Fargo, ND-MN Metro Area","53867","2815","77709","3561","32210","2511",
"310M200US22140","Farmington, NM Metro Area","48773","5116","60118","6385","32587","6602",
"310M200US22180","Fayetteville, NC Metro Area","42181","1355","54407","2816","31694","1101",
"310M200US22220","Fayetteville-Springdale-Rogers, AR-MO Metro Area","50128","1635","66435","3715","33129","3001",
"310M200US22380","Flagstaff, AZ Metro Area","49757","5462","67913","8227","32638","6678",
"310M200US22420","Flint, MI Metro Area","41682","1194","54541","1830","23547","1709",
"310M200US22500","Florence, SC Metro Area","40139","3107","52109","2588","21630","3530",
"310M200US22520","Florence-Muscle Shoals, AL Metro Area","41597","3253","51472","1960","23729","2367",
"310M200US22540","Fond du Lac, WI Metro Area","51717","1687","64144","3232","35284","5105",
"310M200US22660","Fort Collins, CO Metro Area","56575","2946","74208","2785","35098","3534",
"310M200US22900","Fort Smith, AR-OK Metro Area","39207","1720","48347","2677","23361","1876",
"310M200US23060","Fort Wayne, IN Metro Area","49405","1627","60294","1756","28176","2353",
"310M200US23420","Fresno, CA Metro Area","43423","2016","66679","3497","29249","1469",
"310M200US23460","Gadsden, AL Metro Area","40529","2807","49749","3343","23229","2581",
"310M200US23540","Gainesville, FL Metro Area","45353","3502","62169","3942","26872","2383",
"310M200US23580","Gainesville, GA Metro Area","52519","3598","63490","4673","38603","5088",
"310M200US23900","Gettysburg, PA Metro Area","61543","3279","70464","2988","32597","4268",
"310M200US24020","Glens Falls, NY Metro Area","51880","3072","64017","4201","26949","1957",
"310M200US24140","Goldsboro, NC Metro Area","35966","1880","47596","5427","27706","1874",
"310M200US24220","Grand Forks, ND-MN Metro Area","49691","2919","70706","6323","22998","6029",
"310M200US24260","Grand Island, NE Metro Area","49742","2592","59508","3250","29310","6207",
"310M200US24300","Grand Junction, CO Metro Area","50174","4284","60921","5936","28094","3414",
"310M200US24340","Grand Rapids-Wyoming, MI Metro Area","54372","1058","65692","1223","30430","1323",
"310M200US24420","Grants Pass, OR Metro Area","36870","4979","46323","5403","25387","2265",
"310M200US24500","Great Falls, MT Metro Area","42170","3538","55453","4430","26710","3167",
"310M200US24540","Greeley, CO Metro Area","62083","3119","74068","2635","38951","4601",
"310M200US24580","Green Bay, WI Metro Area","53208","2185","67974","2433","30529","2784",
"310M200US24660","Greensboro-High Point, NC Metro Area","42565","1380","56646","2058","28534","1966",
"310M200US24780","Greenville, NC Metro Area","41632","2000","58237","4839","26427","3392",
"310M200US24860","Greenville-Anderson-Mauldin, SC Metro Area","44783","1193","56350","1578","26396","1327",
"310M200US25020","Guayama, PR Metro Area","14187","1274","16536","2561","7750","2485",
"310M200US25060","Gulfport-Biloxi-Pascagoula, MS Metro Area","43906","1819","52872","2885","30566","3418",
"310M200US25180","Hagerstown-Martinsburg, MD-WV Metro Area","56537","1940","68678","4083","35460","3792",
"310M200US25220","Hammond, LA Metro Area","40689","4431","48551","5684","25568","5492",
"310M200US25260","Hanford-Corcoran, CA Metro Area","42784","4703","61935","6058","31164","2815",
"310M200US25420","Harrisburg-Carlisle, PA Metro Area","57742","1832","73362","2399","32415","2395",
"310M200US25500","Harrisonburg, VA Metro Area","51136","2225","63878","3395","31742","4983",
"310M200US25540","Hartford-West Hartford-East Hartford, CT Metro Area","68532","1878","92217","2406","35395","1880",
"310M200US25620","Hattiesburg, MS Metro Area","42028","3556","53145","4007","24122","5225",
"310M200US25860","Hickory-Lenoir-Morganton, NC Metro Area","41106","2284","51314","1603","24237","3015",
"310M200US25940","Hilton Head Island-Bluffton-Beaufort, SC Metro Area","52691","2596","61690","3933","38584","4080",
"310M200US25980","Hinesville, GA Metro Area","43331","4226","54518","4792","35651","2167",
"310M200US26140","Homosassa Springs, FL Metro Area","35671","2376","39252","2848","22466","5372",
"310M200US26300","Hot Springs, AR Metro Area","41032","3008","50638","4181","24950","5090",
"310M200US26380","Houma-Thibodaux, LA Metro Area","45104","4292","53971","3689","32574","3655",
"310M200US26420","Houston-The Woodlands-Sugar Land, TX Metro Area","60072","664","80991","926","38160","907",
"310M200US26580","Huntington-Ashland, WV-KY-OH Metro Area","40830","1394","50798","1713","21551","2500",
"310M200US26620","Huntsville, AL Metro Area","56453","2767","76510","3164","27689","3516",
"310M200US26820","Idaho Falls, ID Metro Area","50208","3085","58342","3848","28059","6883",
"310M200US26900","Indianapolis-Carmel-Anderson, IN Metro Area","52268","731","69195","1571","31006","974",
"310M200US26980","Iowa City, IA Metro Area","59791","4469","82187","3841","27185","3971",
"310M200US27060","Ithaca, NY Metro Area","52885","6027","75376","6302","31022","3534",
"310M200US27100","Jackson, MI Metro Area","45371","4125","56729","3907","23367","2523",
"310M200US27140","Jackson, MS Metro Area","46967","1897","58921","2973","28916","2944",
"310M200US27180","Jackson, TN Metro Area","40338","3587","52371","4125","23167","6097",
"310M200US27260","Jacksonville, FL Metro Area","51117","1129","66329","1748","33357","1590",
"310M200US27340","Jacksonville, NC Metro Area","47581","3471","58368","4224","34088","3623",
"310M200US27500","Janesville-Beloit, WI Metro Area","50610","3132","64588","4966","33718","2705",
"310M200US27620","Jefferson City, MO Metro Area","51329","2324","61738","1780","27025","2921",
"310M200US27740","Johnson City, TN Metro Area","38813","3177","49873","2895","20742","1965",
"310M200US27780","Johnstown, PA Metro Area","43224","2148","53679","2940","22130","2985",
"310M200US27860","Jonesboro, AR Metro Area","40751","2661","53768","3716","22383","4044",
"310M200US27900","Joplin, MO Metro Area","42705","3299","53479","3487","29559","2726",
"310M200US27980","Kahului-Wailuku-Lahaina, HI Metro Area","66987","3620","81227","5054","48119","3322",
"310M200US28020","Kalamazoo-Portage, MI Metro Area","45721","2148","63650","3224","26679","1381",
"310M200US28100","Kankakee, IL Metro Area","58378","3790","71723","4201","34087","4328",
"310M200US28140","Kansas City, MO-KS Metro Area","56994","968","74030","1500","33918","1205",
"310M200US28420","Kennewick-Richland, WA Metro Area","58020","2046","73823","2860","32575","4118",
"310M200US28660","Killeen-Temple, TX Metro Area","50478","1374","63527","3184","38479","2660",
"310M200US28700","Kingsport-Bristol-Bristol, TN-VA Metro Area","39213","1655","46379","2770","22129","2105",
"310M200US28740","Kingston, NY Metro Area","58093","4824","74107","5976","30322","2499",
"310M200US28940","Knoxville, TN Metro Area","45151","1404","57209","1839","25734","1697",
"310M200US29020","Kokomo, IN Metro Area","47159","4890","60018","5271","29382","4473",
"310M200US29100","La Crosse-Onalaska, WI-MN Metro Area","50568","2549","66005","3540","31893","3842",
"310M200US29180","Lafayette, LA Metro Area","48668","2140","60080","3714","30784","2305",
"310M200US29200","Lafayette-West Lafayette, IN Metro Area","46109","2084","62795","4338","24493","2387",
"310M200US29340","Lake Charles, LA Metro Area","46336","2902","60280","4147","24365","2369",
"310M200US29420","Lake Havasu City-Kingman, AZ Metro Area","37674","2295","40627","2040","31338","1961",
"310M200US29460","Lakeland-Winter Haven, FL Metro Area","42780","1932","50970","1475","31528","1149",
"310M200US29540","Lancaster, PA Metro Area","57403","1924","71620","2701","35626","2591",
"310M200US29620","Lansing-East Lansing, MI Metro Area","49697","1524","65514","1809","30035","2653",
"310M200US29700","Laredo, TX Metro Area","38312","2346","52030","4109","20599","3224",
"310M200US29740","Las Cruces, NM Metro Area","39502","2991","49275","4649","25896","4725",
"310M200US29820","Las Vegas-Henderson-Paradise, NV Metro Area","51214","745","65949","1568","39459","1509",
"310M200US29940","Lawrence, KS Metro Area","48565","3490","68982","11350","28691","4067",
"310M200US30020","Lawton, OK Metro Area","47584","4200","60388","3334","34107","4689",
"310M200US30140","Lebanon, PA Metro Area","54068","2745","67467","4561","36406","4376",
"310M200US30300","Lewiston, ID-WA Metro Area","44937","4894","54763","6917","29185","4129",
"310M200US30340","Lewiston-Auburn, ME Metro Area","48007","3884","61423","3229","22558","2954",
"310M200US30460","Lexington-Fayette, KY Metro Area","50270","1398","69841","2050","29799","1923",
"310M200US30620","Lima, OH Metro Area","42701","3862","55844","3099","20928","2878",
"310M200US30700","Lincoln, NE Metro Area","52046","1459","72066","2740","31008","2204",
"310M200US30780","Little Rock-North Little Rock-Conway, AR Metro Area","48330","1712","61662","1503","32629","2149",
"310M200US30860","Logan, UT-ID Metro Area","51497","1701","63060","2837","27499","2618",
"310M200US30980","Longview, TX Metro Area","49500","2477","61501","2409","27523","5408",
"310M200US31020","Longview, WA Metro Area","42223","2904","52463","4963","26216","3277",
"310M200US31080","Los Angeles-Long Beach-Anaheim, CA Metro Area","60514","399","87455","892","41723","385",
"310M200US31140","Louisville/Jefferson County, KY-IN Metro Area","50932","828","64646","1310","28338","1386",
"310M200US31180","Lubbock, TX Metro Area","45825","2059","60308","3255","30533","2199",
"310M200US31340","Lynchburg, VA Metro Area","47567","2383","57001","3477","28057","3306",
"310M200US31420","Macon, GA Metro Area","38146","2656","54818","4342","21284","2426",
"310M200US31460","Madera, CA Metro Area","42433","3906","60613","6041","29301","6616",
"310M200US31540","Madison, WI Metro Area","60903","1484","82074","1848","35757","1248",
"310M200US31700","Manchester-Nashua, NH Metro Area","71422","1770","90675","3358","42183","2997",
"310M200US31740","Manhattan, KS Metro Area","50323","2858","74562","5993","30851","5501",
"310M200US31860","Mankato-North Mankato, MN Metro Area","54055","4359","73339","4454","31568","3216",
"310M200US31900","Mansfield, OH Metro Area","41548","2261","51106","3065","23205","3528",
"310M200US32420","Mayagüez, PR Metro Area","14637","1521","21988","3020","8451","2437",
"310M200US32580","McAllen-Edinburg-Mission, TX Metro Area","34801","2019","43555","2549","19871","2692",
"310M200US32780","Medford, OR Metro Area","44918","2894","54262","2627","32718","3825",
"310M200US32820","Memphis, TN-MS-AR Metro Area","45844","1324","62681","2299","27827","1601",
"310M200US32900","Merced, CA Metro Area","44084","3060","60975","3858","33193","2872",
"310M200US33100","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","48458","713","62237","738","34324","1028",
"310M200US33140","Michigan City-La Porte, IN Metro Area","45744","2877","57124","4267","30025","3977",
"310M200US33220","Midland, MI Metro Area","49194","3443","62402","5089","27269","3553",
"310M200US33260","Midland, TX Metro Area","77574","7850","84477","10417","57411","13985",
"310M200US33340","Milwaukee-Waukesha-West Allis, WI Metro Area","53164","1121","75492","1212","30379","841",
"310M200US33460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","69111","1026","86230","1145","37408","870",
"310M200US33540","Missoula, MT Metro Area","44289","4997","62931","4879","27474","5480",
"310M200US33660","Mobile, AL Metro Area","43642","2450","56368","2874","24674","1565",
"310M200US33700","Modesto, CA Metro Area","51084","1346","69742","2796","32715","2179",
"310M200US33740","Monroe, LA Metro Area","41175","2356","55272","4257","20751","2412",
"310M200US33780","Monroe, MI Metro Area","57275","2927","63341","5032","31260","4592",
"310M200US33860","Montgomery, AL Metro Area","47159","1797","56579","2075","30443","2389",
"310M200US34060","Morgantown, WV Metro Area","41924","3704","57931","3811","23456","2616",
"310M200US34100","Morristown, TN Metro Area","38542","4122","48595","2912","21120","3354",
"310M200US34580","Mount Vernon-Anacortes, WA Metro Area","50558","2791","66440","6612","32566","6778",
"310M200US34620","Muncie, IN Metro Area","39323","3122","51301","4611","24022","5208",
"310M200US34740","Muskegon, MI Metro Area","42600","1721","50418","2128","20274","3454",
"310M200US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","43993","1658","49879","1707","31880","2269",
"310M200US34900","Napa, CA Metro Area","74123","5828","91072","6757","52800","7646",
"310M200US34940","Naples-Immokalee-Marco Island, FL Metro Area","58026","2918","68976","3562","41244","4847",
"310M200US34980","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","52640","1116","68913","1566","32139","1220",
"310M200US35100","New Bern, NC Metro Area","42819","2416","49439","4034","32093","2784",
"310M200US35300","New Haven-Milford, CT Metro Area","60391","1619","83893","3287","31199","1289",
"310M200US35380","New Orleans-Metairie, LA Metro Area","46784","1016","63789","2188","29766","1220",
"310M200US35620","New York-Newark-Jersey City, NY-NJ-PA Metro Area","67066","481","98164","735","42513","496",
"310M200US35660","Niles-Benton Harbor, MI Metro Area","44031","2353","60849","2891","24866","2288",
"310M200US35840","North Port-Sarasota-Bradenton, FL Metro Area","52077","1093","60299","1706","38847","2288",
"310M200US35980","Norwich-New London, CT Metro Area","66148","2453","81941","3790","40607","3674",
"310M200US36100","Ocala, FL Metro Area","39958","1822","42944","2641","35062","4915",
"310M200US36140","Ocean City, NJ Metro Area","56899","4079","68562","6109","33407","8254",
"310M200US36220","Odessa, TX Metro Area","58701","6825","75157","6540","45086","5066",
"310M200US36260","Ogden-Clearfield, UT Metro Area","64301","1387","74096","2124","37374","2774",
"310M200US36420","Oklahoma City, OK Metro Area","52416","933","67853","1340","32147","981",
"310M200US36500","Olympia-Tumwater, WA Metro Area","61609","2827","77310","3700","46535","5423",
"310M200US36540","Omaha-Council Bluffs, NE-IA Metro Area","57527","1550","75601","1495","34551","1832",
"310M200US36740","Orlando-Kissimmee-Sanford, FL Metro Area","48270","1225","59230","1756","35867","1231",
"310M200US36780","Oshkosh-Neenah, WI Metro Area","52387","1834","66933","1978","30472","2485",
"310M200US36980","Owensboro, KY Metro Area","41827","2962","55827","4615","25379","2360",
"310M200US37100","Oxnard-Thousand Oaks-Ventura, CA Metro Area","75449","2069","92067","1995","51941","2554",
"310M200US37340","Palm Bay-Melbourne-Titusville, FL Metro Area","47907","1770","55406","3211","32337","3201",
"310M200US37460","Panama City, FL Metro Area","44638","3386","54876","4884","32684","4850",
"310M200US37620","Parkersburg-Vienna, WV Metro Area","41793","2845","49512","2979","25505","2426",
"310M200US37860","Pensacola-Ferry Pass-Brent, FL Metro Area","50003","1672","58806","3609","36414","1935",
"310M200US37900","Peoria, IL Metro Area","56186","1925","68512","2657","30910","2274",
"310M200US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","62171","561","81089","826","35737","680",
"310M200US38060","Phoenix-Mesa-Scottsdale, AZ Metro Area","53365","860","67479","1121","37601","955",
"310M200US38220","Pine Bluff, AR Metro Area","33838","4611","43284","5799","20933","2341",
"310M200US38300","Pittsburgh, PA Metro Area","52293","618","66179","892","28701","1281",
"310M200US38340","Pittsfield, MA Metro Area","50211","3586","66962","4224","25128","3032",
"310M200US38540","Pocatello, ID Metro Area","44018","3235","58691","10271","26291","3626",
"310M200US38660","Ponce, PR Metro Area","16698","864","21619","1159","9111","662",
"310M200US38860","Portland-South Portland, ME Metro Area","59573","1956","73563","3070","33855","2326",
"310M200US38900","Portland-Vancouver-Hillsboro, OR-WA Metro Area","60248","838","80426","1063","37918","1255",
"310M200US38940","Port St. Lucie, FL Metro Area","47483","2339","53080","2335","32135","3581",
"310M200US39140","Prescott, AZ Metro Area","44255","1978","49386","2504","35193","5823",
"310M200US39300","Providence-Warwick, RI-MA Metro Area","55836","1075","79623","1672","30920","1045",
"310M200US39340","Provo-Orem, UT Metro Area","60890","1222","75220","2063","37392","2932",
"310M200US39380","Pueblo, CO Metro Area","41047","2628","53437","3050","25686","2473",
"310M200US39460","Punta Gorda, FL Metro Area","43039","2406","47635","4507","29940","4627",
"310M200US39540","Racine, WI Metro Area","54525","2259","67385","3247","31609","4718",
"310M200US39580","Raleigh, NC Metro Area","62313","1622","84139","2880","36920","1766",
"310M200US39660","Rapid City, SD Metro Area","49808","3058","62893","3610","32340","4225",
"310M200US39740","Reading, PA Metro Area","56059","1775","69964","2724","30055","2465",
"310M200US39820","Redding, CA Metro Area","43706","2646","58705","3677","28299","2664",
"310M200US39900","Reno, NV Metro Area","52728","1828","68555","2324","36358","1797",
"310M200US40060","Richmond, VA Metro Area","60936","1078","78578","2133","37988","1751",
"310M200US40140","Riverside-San Bernardino-Ontario, CA Metro Area","54586","932","69248","1194","37136","827",
"310M200US40220","Roanoke, VA Metro Area","51318","1603","61294","2736","30826","3958",
"310M200US40340","Rochester, MN Metro Area","66214","2438","80452","2440","33463","3857",
"310M200US40380","Rochester, NY Metro Area","51086","1153","67426","1531","27122","1132",
"310M200US40420","Rockford, IL Metro Area","48385","2320","61576","3714","28686","2980",
"310M200US40580","Rocky Mount, NC Metro Area","40407","1910","48665","2126","22575","2447",
"310M200US40660","Rome, GA Metro Area","41752","4013","61217","3101","25303","3741",
"310M200US40900","Sacramento--Roseville--Arden-Arcade, CA Metro Area","60015","1049","81169","1196","37704","1286",
"310M200US40980","Saginaw, MI Metro Area","44931","1810","52757","2448","25823","2423",
"310M200US41060","St. Cloud, MN Metro Area","55390","2331","67771","3733","29837","3476",
"310M200US41100","St. George, UT Metro Area","49981","4465","58233","3934","33537","6799",
"310M200US41140","St. Joseph, MO-KS Metro Area","47402","3427","57710","3290","27534","5894",
"310M200US41180","St. Louis, MO-IL Metro Area","55535","951","70890","1043","31400","732",
"310M200US41420","Salem, OR Metro Area","49508","1932","63840","1733","30607","2829",
