"GEO_ID","NAME","B25119_001E","B25119_001M","B25119_002E","B25119_002M","B25119_003E","B25119_003M",
"310M700US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","81933","3839","101546","6555","54686","7171",
"310M700US19100","Dallas-Fort Worth-Arlington, TX Metro Area","92733","1281","120757","1430","63172","1642",
"310M700US19140","Dalton, GA Metro Area","66660","4054","74009","7106","45818","5985",
"310M700US19300","Daphne-Fairhope-Foley, AL Metro Area","82501","5205","88351","5922","53137","16499",
"310M700US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","71446","2543","86696","3983","42274","4327",
"310M700US19430","Dayton-Kettering-Beavercreek, OH Metro Area","72711","2208","91507","2729","44611","2778",
"310M700US19460","Decatur, AL Metro Area","69526","4192","82222","5500","38322","7102",
"310M700US19500","Decatur, IL Metro Area","61411","3636","76904","8973","35975","5365",
"310M700US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","73701","3348","82202","3854","51516","3905",
"310M700US19740","Denver-Aurora-Centennial, CO Metro Area","108046","2110","137487","2844","72520","1788",
"310M700US19780","Des Moines-West Des Moines, IA Metro Area","85446","2705","105977","3433","51966","3433",
"310M700US19820","Detroit-Warren-Dearborn, MI Metro Area","76403","998","93533","1311","45326","1198",
"310M700US20020","Dothan, AL Metro Area","60024","4224","73114","3831","37921","4488",
"310M700US20100","Dover, DE Metro Area","81117","8493","93502","5966","49794","10370",
"310M700US20220","Dubuque, IA Metro Area","80512","4613","94648","5661","39635","9747",
"310M700US20260","Duluth, MN-WI Metro Area","69309","2306","85294","2879","40496","3888",
"310M700US20500","Durham-Chapel Hill, NC Metro Area","83542","3589","116627","8544","53871","2687",
"310M700US20580","Eagle Pass, TX Metro Area","52647","8975","47731","13604","56420","8173",
"310M700US20740","Eau Claire, WI Metro Area","74869","4942","95902","5079","44641","5101",
"310M700US20940","El Centro, CA Metro Area","60749","3917","83725","8533","37701","5629",
"310M700US21060","Elizabethtown, KY Metro Area","69080","6248","78748","8363","55834","6180",
"310M700US21140","Elkhart-Goshen, IN Metro Area","69872","3965","80734","5183","46653","7661",
"310M700US21300","Elmira, NY Metro Area","66527","3397","84384","5324","42366","10997",
"310M700US21340","El Paso, TX Metro Area","59834","2556","77840","3681","36399","2118",
"310M700US21420","Enid, OK Metro Area","67004","6011","79271","7080","46655","8282",
"310M700US21500","Erie, PA Metro Area","63322","5262","82728","4859","34366","2889",
"310M700US21660","Eugene-Springfield, OR Metro Area","73476","3688","90947","3715","47972","3784",
"310M700US21780","Evansville, IN Metro Area","67459","4243","85095","4389","40221","2600",
"310M700US21820","Fairbanks-College, AK Metro Area","92121","9077","117515","9231","61948","8082",
"310M700US22020","Fargo, ND-MN Metro Area","76945","3588","110061","5935","47368","4001",
"310M700US22140","Farmington, NM Metro Area","66426","4601","75258","7620","41670","7613",
"310M700US22180","Fayetteville, NC Metro Area","61379","1834","79813","3669","44781","2693",
"310M700US22220","Fayetteville-Springdale-Rogers, AR Metro Area","81208","1961","107598","4630","53472","5126",
"310M700US22380","Flagstaff, AZ Metro Area","75164","8757","91948","8996","59606","12742",
"310M700US22420","Flint, MI Metro Area","63594","3114","73972","3737","37680","4562",
"310M700US22500","Florence, SC Metro Area","56475","6189","70998","3194","34440","6930",
"310M700US22520","Florence-Muscle Shoals, AL Metro Area","66882","5862","81344","4372","39731","8662",
"310M700US22540","Fond du Lac, WI Metro Area","74782","5805","93083","8295","54645","11447",
"310M700US22660","Fort Collins-Loveland, CO Metro Area","93276","4275","123446","7470","61641","2535",
"310M700US22900","Fort Smith, AR-OK Metro Area","60327","3301","75263","5024","40518","5752",
"310M700US23060","Fort Wayne, IN Metro Area","71251","1661","84775","4886","42767","3889",
"310M700US23420","Fresno, CA Metro Area","74983","3174","100910","1993","49002","2910",
"310M700US23460","Gadsden, AL Metro Area","57959","6411","63638","5863","40261","15010",
"310M700US23540","Gainesville, FL Metro Area","61949","2939","85373","3526","34573","7789",
"310M700US23580","Gainesville, GA Metro Area","87038","4826","102714","6562","65958","6188",
"310M700US23900","Gettysburg, PA Metro Area","86279","3353","99652","5281","49535","7418",
"310M700US24020","Glens Falls, NY Metro Area","71090","3569","83198","8788","44393","7605",
"310M700US24140","Goldsboro, NC Metro Area","59562","3880","76488","2660","42632","7252",
"310M700US24220","Grand Forks, ND-MN Metro Area","69959","6743","101058","5583","47142","5035",
"310M700US24260","Grand Island, NE Metro Area","68960","8701","93245","6051","38207","4820",
"310M700US24300","Grand Junction, CO Metro Area","75231","6676","90114","6209","45956","8940",
"310M700US24340","Grand Rapids-Wyoming-Kentwood, MI Metro Area","81541","1312","94178","2452","51549","1495",
"310M700US24420","Grants Pass, OR Metro Area","59711","10516","64922","9750","46330","11390",
"310M700US24500","Great Falls, MT Metro Area","62076","6288","74928","6281","46661","7400",
"310M700US24540","Greeley, CO Metro Area","101563","4379","116095","4539","60242","6016",
"310M700US24580","Green Bay, WI Metro Area","79876","2831","93297","4553","46751","6561",
"310M700US24660","Greensboro-High Point, NC Metro Area","66072","2072","83276","3634","42379","3123",
"310M700US24780","Greenville, NC Metro Area","57031","4875","83873","8272","38915","6646",
"310M700US24860","Greenville-Anderson-Greer, SC Metro Area","75881","2142","89763","2591","45837","3569",
"310M700US25020","Guayama, PR Metro Area","22092","4205","29626","5142","14527","2819",
"310M700US25060","Gulfport-Biloxi, MS Metro Area","65256","3386","80322","5533","45502","4319",
"310M700US25180","Hagerstown-Martinsburg, MD-WV Metro Area","80901","2723","93566","5714","50547","7170",
"310M700US25220","Hammond, LA Metro Area","56626","4944","68175","8423","33719","13696",
"310M700US25260","Hanford-Corcoran, CA Metro Area","73954","6413","93177","13606","52639","7161",
"310M700US25420","Harrisburg-Carlisle, PA Metro Area","80904","3035","98248","4769","51109","3612",
"310M700US25500","Harrisonburg, VA Metro Area","76570","6303","94787","7547","50685","7198",
"310M700US25540","Hartford-West Hartford-East Hartford, CT Metro Area","94419","2961","122344","4412","51529","2221",
"310M700US25620","Hattiesburg, MS Metro Area","61871","4479","72857","7105","45309","8184",
"310M700US25740","Helena, MT Metro Area","94395","5877","104192","9850","46546","12266",
"310M700US25860","Hickory-Lenoir-Morganton, NC Metro Area","64059","3453","75574","2969","40210","5176",
"310M700US25940","Hilton Head Island-Bluffton-Port Royal, SC Metro Area","88348","5717","102893","10191","54020","15364",
"310M700US25980","Hinesville, GA Metro Area","66943","11774","74909","13521","55637","10867",
"310M700US26140","Homosassa Springs, FL Metro Area","59481","3447","61997","5309","38194","16207",
"310M700US26300","Hot Springs, AR Metro Area","60453","6365","74340","8036","38699","6361",
"310M700US26380","Houma-Bayou Cane-Thibodaux, LA Metro Area","62338","5093","73860","4319","36907","7101",
"310M700US26420","Houston-Pasadena-The Woodlands, TX Metro Area","81417","936","112026","1724","52174","971",
"310M700US26580","Huntington-Ashland, WV-KY-OH Metro Area","61741","2025","74130","3667","31576","4158",
"310M700US26620","Huntsville, AL Metro Area","87049","2290","106661","4896","58169","3958",
"310M700US26820","Idaho Falls, ID Metro Area","85767","7207","96316","7123","56620","11060",
"310M700US26900","Indianapolis-Carmel-Greenwood, IN Metro Area","80239","1339","101460","1376","51409","1365",
"310M700US26980","Iowa City, IA Metro Area","75225","4620","107793","7860","36563","3551",
"310M700US27060","Ithaca, NY Metro Area","71948","8167","107508","10603","44116","5978",
"310M700US27100","Jackson, MI Metro Area","66155","4964","78329","8032","37472","5946",
"310M700US27140","Jackson, MS Metro Area","64835","2839","80236","3083","41041","3393",
"310M700US27180","Jackson, TN Metro Area","62566","4213","72501","5875","43763","9162",
"310M700US27260","Jacksonville, FL Metro Area","82053","2018","102758","2319","56296","2210",
"310M700US27340","Jacksonville, NC Metro Area","73004","4445","84390","4536","46406","4264",
"310M700US27500","Janesville-Beloit, WI Metro Area","70556","7025","87186","6075","47904","4733",
"310M700US27620","Jefferson City, MO Metro Area","73164","5305","88715","5390","44280","9714",
"310M700US27740","Johnson City, TN Metro Area","57462","5498","65612","6378","45164","6115",
"310M700US27780","Johnstown, PA Metro Area","61786","3117","74777","5681","34092","6850",
"310M700US27860","Jonesboro, AR Metro Area","55486","4473","79459","7904","33320","5212",
"310M700US27900","Joplin, MO-KS Metro Area","62796","4411","72424","4903","43932","7095",
"310M700US27980","Kahului-Wailuku, HI Metro Area","101168","5374","118498","9166","65177","10587",
"310M700US28020","Kalamazoo-Portage, MI Metro Area","71069","3935","98565","6582","41137","2462",
"310M700US28100","Kankakee, IL Metro Area","76743","5999","93614","11603","39688","8570",
"310M700US28140","Kansas City, MO-KS Metro Area","83785","1719","104079","2194","52470","2284",
"310M700US28420","Kennewick-Richland, WA Metro Area","89573","4711","108692","8736","56558","5534",
"310M700US28450","Kenosha, WI Metro Area","83529","4690","104195","5040","54291","10829",
"310M700US28660","Killeen-Temple, TX Metro Area","68465","3701","88049","4422","47168","4579",
"310M700US28700","Kingsport-Bristol, TN-VA Metro Area","62096","3085","71152","4007","40392","6104",
"310M700US28740","Kingston, NY Metro Area","87847","6072","110270","8781","52064","8630",
"310M700US28880","Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area","95125","3628","116651","6503","58169","4299",
"310M700US28940","Knoxville, TN Metro Area","74184","1999","91079","2423","46812","2162",
"310M700US29020","Kokomo, IN Metro Area","65267","7789","74195","6806","35774","7578",
"310M700US29100","La Crosse-Onalaska, WI-MN Metro Area","75117","4988","93046","6587","51185","3834",
"310M700US29180","Lafayette, LA Metro Area","60527","3290","81211","3496","36310","2054",
"310M700US29200","Lafayette-West Lafayette, IN Metro Area","67515","3666","96189","4811","38104","4090",
"310M700US29340","Lake Charles, LA Metro Area","65144","4538","80904","4435","38027","5404",
"310M700US29420","Lake Havasu City-Kingman, AZ Metro Area","60952","4305","68341","4177","48099","5832",
"310M700US29460","Lakeland-Winter Haven, FL Metro Area","66779","2467","74740","4349","51346","3191",
"310M700US29540","Lancaster, PA Metro Area","85802","2767","100774","2702","58920","4407",
"310M700US29620","Lansing-East Lansing, MI Metro Area","72010","1882","94521","3211","41505","2945",
"310M700US29700","Laredo, TX Metro Area","60580","5180","82550","5050","37573","3725",
"310M700US29740","Las Cruces, NM Metro Area","61154","4676","76942","6156","40554","7383",
"310M700US29820","Las Vegas-Henderson-North Las Vegas, NV Metro Area","80028","1491","100828","1573","56214","2246",
"310M700US29940","Lawrence, KS Metro Area","72449","5490","112899","10501","44795","6185",
"310M700US30020","Lawton, OK Metro Area","61848","2205","78946","4585","44696","3795",
"310M700US30140","Lebanon, PA Metro Area","72275","7236","85162","6905","45403","7558",
"310M700US30300","Lewiston, ID-WA Metro Area","77382","11376","90213","10294","61913","16181",
"310M700US30340","Lewiston-Auburn, ME Metro Area","68775","2862","88690","6663","37114","5901",
"310M700US30460","Lexington-Fayette, KY Metro Area","71444","2948","99033","3558","49096","2593",
"310M700US30500","Lexington Park, MD Metro Area","122406","6778","140808","15385","66319","14326",
"310M700US30620","Lima, OH Metro Area","67668","2951","80838","6173","35923","12840",
"310M700US30700","Lincoln, NE Metro Area","74935","3337","102319","3466","46690","3541",
"310M700US30780","Little Rock-North Little Rock-Conway, AR Metro Area","68344","2678","87440","2781","44536","3361",
"310M700US30860","Logan, UT-ID Metro Area","81144","3444","101930","7014","55466","10586",
"310M700US30980","Longview, TX Metro Area","65711","3411","76819","4400","41783","2886",
"310M700US31020","Longview-Kelso, WA Metro Area","78460","10377","98919","6366","47348","6292",
"310M700US31080","Los Angeles-Long Beach-Anaheim, CA Metro Area","96405","980","132458","1506","72301","1015",
"310M700US31140","Louisville/Jefferson County, KY-IN Metro Area","74305","2339","91846","1956","44992","3965",
"310M700US31180","Lubbock, TX Metro Area","64469","2569","88085","6190","42777","2651",
"310M700US31340","Lynchburg, VA Metro Area","65735","5604","80843","2559","39845","6414",
"310M700US31420","Macon-Bibb County, GA Metro Area","56638","6207","77930","5590","35659","3780",
"310M700US31540","Madison, WI Metro Area","89714","2396","122998","3985","60299","3078",
"310M700US31700","Manchester-Nashua, NH Metro Area","106013","4667","132764","5346","66031","7772",
"310M700US31740","Manhattan, KS Metro Area","70324","4862","100400","6655","43927","3939",
"310M700US31860","Mankato, MN Metro Area","74426","4983","92972","6302","50396","4300",
"310M700US31900","Mansfield, OH Metro Area","66312","3950","81216","7241","47485","6872",
"310M700US32420","Mayagüez, PR Metro Area","21554","2051","27512","2812","14433","2025",
"310M700US32580","McAllen-Edinburg-Mission, TX Metro Area","56720","2766","67808","3895","39746","4316",
"310M700US32780","Medford, OR Metro Area","74653","4706","91738","4507","43353","3544",
"310M700US32820","Memphis, TN-MS-AR Metro Area","68124","2210","89696","2738","45698","2346",
"310M700US32900","Merced, CA Metro Area","64980","3226","81703","6627","48622","6195",
"310M700US33100","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","80625","777","98210","2239","60580","832",
"310M700US33140","Michigan City-La Porte, IN Metro Area","66849","5091","79950","6018","38273","6843",
"310M700US33220","Midland, MI Metro Area","78046","4450","88400","9092","39054","7536",
"310M700US33260","Midland, TX Metro Area","89627","12387","108281","11369","61746","5576",
"310M700US33340","Milwaukee-Waukesha, WI Metro Area","77919","2186","104020","2044","48726","1660",
"310M700US33460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","97928","1589","120625","1165","57070","1424",
"310M700US33500","Minot, ND Metro Area","70782","9377","96291","10826","48323","3671",
"310M700US33540","Missoula, MT Metro Area","75290","6310","99570","8419","57979","7243",
"310M700US33660","Mobile, AL Metro Area","60379","3275","73640","4502","34275","5581",
"310M700US33700","Modesto, CA Metro Area","78673","4378","100078","5798","57585","6486",
"310M700US33740","Monroe, LA Metro Area","56468","4674","68531","8553","37809","5573",
"310M700US33780","Monroe, MI Metro Area","75766","2632","82885","5413","43589","5246",
"310M700US33860","Montgomery, AL Metro Area","66706","4823","82335","3781","41110","4101",
"310M700US34060","Morgantown, WV Metro Area","67242","4893","95444","5031","35748","8159",
"310M700US34100","Morristown, TN Metro Area","62456","5471","71804","6828","39567","11895",
"310M700US34580","Mount Vernon-Anacortes, WA Metro Area","91204","6555","109096","5842","63572","6801",
"310M700US34620","Muncie, IN Metro Area","54232","3640","69566","6942","32752","5843",
"310M700US34740","Muskegon-Norton Shores, MI Metro Area","60829","3435","78169","4403","31213","3596",
"310M700US34820","Myrtle Beach-Conway-North Myrtle Beach, SC Metro Area","68534","3752","74617","4063","51673","4979",
"310M700US34900","Napa, CA Metro Area","122754","8747","143996","13578","100347","18440",
"310M700US34940","Naples-Marco Island, FL Metro Area","95862","5079","103477","5058","65025","7321",
"310M700US34980","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","88800","2438","109931","2895","60411","2453",
"310M700US35300","New Haven, CT Metro Area","89645","4746","120537","4954","51760","3496",
"310M700US35380","New Orleans-Metairie, LA Metro Area","62373","2086","84624","3368","40901","1998",
"310M700US35620","New York-Newark-Jersey City, NY-NJ Metro Area","99852","781","139307","1420","66983","1031",
"310M700US35660","Niles, MI Metro Area","68984","4437","82148","3409","32288","8696",
"310M700US35840","North Port-Bradenton-Sarasota, FL Metro Area","82106","3026","95209","3647","61075","2891",
"310M700US35980","Norwich-New London-Willimantic, CT Metro Area","89431","4628","111842","3572","57103","6109",
"310M700US36100","Ocala, FL Metro Area","64410","3180","68461","3568","50204","6468",
"310M700US36220","Odessa, TX Metro Area","78058","7491","94575","7198","56852","9475",
"310M700US36260","Ogden, UT Metro Area","98456","3216","112984","3068","63912","4192",
"310M700US36420","Oklahoma City, OK Metro Area","72930","1674","94890","2491","47630","2350",
"310M700US36500","Olympia-Lacey-Tumwater, WA Metro Area","98264","5612","117609","3894","65217","5395",
"310M700US36540","Omaha, NE-IA Metro Area","84524","2267","109081","2382","51924","1544",
"310M700US36740","Orlando-Kissimmee-Sanford, FL Metro Area","81044","1436","97971","2088","61352","1477",
"310M700US36780","Oshkosh-Neenah, WI Metro Area","71146","3718","92222","4778","44313","5975",
"310M700US36980","Owensboro, KY Metro Area","67068","6143","77089","5415","33322","10331",
"310M700US37100","Oxnard-Thousand Oaks-Ventura, CA Metro Area","114238","4245","135714","4790","80343","4267",
"310M700US37140","Paducah, KY-IL Metro Area","64271","4353","77180","5972","37462","11090",
"310M700US37340","Palm Bay-Melbourne-Titusville, FL Metro Area","78196","2004","86410","3738","51914","3036",
"310M700US37460","Panama City-Panama City Beach, FL Metro Area","77625","4414","90815","5998","51751","3595",
"310M700US37620","Parkersburg-Vienna, WV Metro Area","54861","6286","66087","8197","33172","5659",
"310M700US37860","Pensacola-Ferry Pass-Brent, FL Metro Area","74248","2741","85668","4449","48487","3771",
"310M700US37900","Peoria, IL Metro Area","74352","3191","89719","3737","42095","4569",
"310M700US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","90850","1092","114919","1559","54785","1564",
"310M700US38060","Phoenix-Mesa-Chandler, AZ Metro Area","90133","1235","105016","1782","66322","1591",
"310M700US38240","Pinehurst-Southern Pines, NC Metro Area","85002","8502","100298","5370","42985","9730",
"310M700US38300","Pittsburgh, PA Metro Area","77214","1548","96065","1649","45130","1752",
"310M700US38340","Pittsfield, MA Metro Area","77682","6035","96977","12163","36284","4728",
"310M700US38540","Pocatello, ID Metro Area","69612","4537","82333","5846","40330","6228",
"310M700US38660","Ponce, PR Metro Area","23324","1528","28466","1778","13747","1629",
"310M700US38860","Portland-South Portland, ME Metro Area","93062","2016","111610","3764","59697","4884",
"310M700US38900","Portland-Vancouver-Hillsboro, OR-WA Metro Area","98994","1710","124237","1982","68355","2850",
"310M700US38940","Port St. Lucie, FL Metro Area","80659","3403","90182","5288","51147","5064",
"310M700US39150","Prescott Valley-Prescott, AZ Metro Area","74788","4511","79237","4103","55920","13719",
"310M700US39300","Providence-Warwick, RI-MA Metro Area","82870","2747","112535","2986","49067","2967",
"310M700US39340","Provo-Orem-Lehi, UT Metro Area","101014","2657","125334","3331","65331","3898",
"310M700US39380","Pueblo, CO Metro Area","62128","3728","80025","6747","37922","5655",
"310M700US39460","Punta Gorda, FL Metro Area","72868","5694","76591","7097","64315","11292",
"310M700US39540","Racine-Mount Pleasant, WI Metro Area","77830","6527","92568","9021","43000","4525",
"310M700US39580","Raleigh-Cary, NC Metro Area","102144","1979","129154","3795","64948","2583",
"310M700US39660","Rapid City, SD Metro Area","78056","5160","93930","6838","50284","6223",
"310M700US39740","Reading, PA Metro Area","78074","3457","97364","3977","42355","3533",
"310M700US39820","Redding, CA Metro Area","71140","3177","85555","6651","45978","4761",
"310M700US39900","Reno, NV Metro Area","89159","2990","107791","4846","63304","3335",
"310M700US40060","Richmond, VA Metro Area","83460","3303","106239","3108","54708","3144",
"310M700US40140","Riverside-San Bernardino-Ontario, CA Metro Area","91013","1028","107891","2822","63755","2189",
"310M700US40220","Roanoke, VA Metro Area","72557","4338","89069","5671","50246","5429",
"310M700US40340","Rochester, MN Metro Area","90584","3820","109609","4159","58053","3591",
"310M700US40380","Rochester, NY Metro Area","76453","1802","99684","2309","44584","2836",
"310M700US40420","Rockford, IL Metro Area","70111","3450","86367","3649","41270","3217",
"310M700US40580","Rocky Mount, NC Metro Area","57802","4549","72073","6433","41553","7792",
"310M700US40660","Rome, GA Metro Area","66459","8699","87950","8524","41511","10821",
"310M700US40900","Sacramento-Roseville-Folsom, CA Metro Area","98775","1975","124197","2548","65382","2707",
"310M700US40980","Saginaw, MI Metro Area","61455","3780","73312","4616","34826","4896",
"310M700US41060","St. Cloud, MN Metro Area","75688","3383","95386","4027","41825","4233",
"310M700US41100","St. George, UT Metro Area","86983","5100","101478","8048","58325","7746",
