"GEO_ID","NAME","B25119_001E","B25119_001M","B25119_002E","B25119_002M","B25119_003E","B25119_003M",
"310M400US22540","Fond du Lac, WI Metro Area","57415","4122","68677","5901","32038","8224",
"310M400US22660","Fort Collins, CO Metro Area","71091","2818","90959","3149","50295","3176",
"310M400US22900","Fort Smith, AR-OK Metro Area","44317","2532","52050","2451","29235","2522",
"310M400US23060","Fort Wayne, IN Metro Area","55491","1226","67670","2122","32273","2060",
"310M400US23420","Fresno, CA Metro Area","52629","2017","77407","2652","34835","1862",
"310M400US23460","Gadsden, AL Metro Area","45868","3875","59402","6659","30715","4143",
"310M400US23540","Gainesville, FL Metro Area","50495","2077","67191","4976","32349","2992",
"310M400US23580","Gainesville, GA Metro Area","61699","3283","74840","5362","39741","4159",
"310M400US23900","Gettysburg, PA Metro Area","62284","4307","74976","3935","32808","5005",
"310M400US24020","Glens Falls, NY Metro Area","57058","3365","72998","4125","37400","5777",
"310M400US24140","Goldsboro, NC Metro Area","40791","1978","52563","6200","28078","2810",
"310M400US24220","Grand Forks, ND-MN Metro Area","54659","3973","82537","4814","30699","4981",
"310M400US24260","Grand Island, NE Metro Area","54235","4392","63935","5566","35839","2470",
"310M400US24300","Grand Junction, CO Metro Area","49848","3326","63447","5285","34707","5587",
"310M400US24340","Grand Rapids-Wyoming, MI Metro Area","63344","1490","75055","1882","37307","2469",
"310M400US24420","Grants Pass, OR Metro Area","48315","4590","59722","5600","27102","6334",
"310M400US24500","Great Falls, MT Metro Area","49948","3119","63553","5011","38222","6709",
"310M400US24540","Greeley, CO Metro Area","75938","2078","87156","3372","46294","4969",
"310M400US24580","Green Bay, WI Metro Area","61400","1417","75583","2603","39080","4323",
"310M400US24660","Greensboro-High Point, NC Metro Area","50026","1933","66019","2805","32232","1538",
"310M400US24780","Greenville, NC Metro Area","42481","2030","65173","7507","26335","4646",
"310M400US24860","Greenville-Anderson-Mauldin, SC Metro Area","55790","1782","66077","1710","35718","2272",
"310M400US25020","Guayama, PR Metro Area","17062","2280","20118","1993","10414","2039",
"310M400US25060","Gulfport-Biloxi-Pascagoula, MS Metro Area","47444","2359","62215","3020","29378","3633",
"310M400US25180","Hagerstown-Martinsburg, MD-WV Metro Area","61256","2286","73183","3974","40728","3196",
"310M400US25220","Hammond, LA Metro Area","48205","3436","57743","3887","22352","3492",
"310M400US25260","Hanford-Corcoran, CA Metro Area","61663","4835","74118","4732","49609","6685",
"310M400US25420","Harrisburg-Carlisle, PA Metro Area","64213","2615","79087","2742","41265","2729",
"310M400US25500","Harrisonburg, VA Metro Area","53046","2336","64415","3384","35420","4256",
"310M400US25540","Hartford-West Hartford-East Hartford, CT Metro Area","77258","1656","101814","1656","38346","3408",
"310M400US25620","Hattiesburg, MS Metro Area","45249","3448","60848","4241","25527","6616",
"310M400US25860","Hickory-Lenoir-Morganton, NC Metro Area","47544","3319","56503","2804","30227","2373",
"310M400US25940","Hilton Head Island-Bluffton-Beaufort, SC Metro Area","63723","3368","71797","3388","42322","5447",
"310M400US25980","Hinesville, GA Metro Area","47234","4255","56657","4105","42589","4585",
"310M400US26140","Homosassa Springs, FL Metro Area","39964","4030","43169","3538","27511","6772",
"310M400US26300","Hot Springs, AR Metro Area","42779","5468","57520","7682","34537","3691",
"310M400US26380","Houma-Thibodaux, LA Metro Area","51440","4539","62144","4239","31469","2581",
"310M400US26420","Houston-The Woodlands-Sugar Land, TX Metro Area","65394","823","87491","1674","42822","1235",
"310M400US26580","Huntington-Ashland, WV-KY-OH Metro Area","45535","2486","53756","2619","24969","3062",
"310M400US26620","Huntsville, AL Metro Area","63765","3019","81000","2585","35481","3048",
"310M400US26820","Idaho Falls, ID Metro Area","58880","4773","70080","5197","39114","6439",
"310M400US26900","Indianapolis-Carmel-Anderson, IN Metro Area","61022","929","78850","1742","37099","1369",
"310M400US26980","Iowa City, IA Metro Area","64635","4280","90892","7794","34463","3542",
"310M400US27060","Ithaca, NY Metro Area","57276","5532","82388","7200","32095","2480",
"310M400US27100","Jackson, MI Metro Area","51031","3187","61444","3392","30174","4276",
"310M400US27140","Jackson, MS Metro Area","55700","2558","68700","3773","35586","2083",
"310M400US27180","Jackson, TN Metro Area","45610","3127","63782","5698","27697","4001",
"310M400US27260","Jacksonville, FL Metro Area","60238","1266","74083","1733","41515","1614",
"310M400US27340","Jacksonville, NC Metro Area","50639","2358","62195","5083","40989","4517",
"310M400US27500","Janesville-Beloit, WI Metro Area","57037","2952","70158","3349","40134","6148",
"310M400US27620","Jefferson City, MO Metro Area","60281","3499","71265","2571","34102","5979",
"310M400US27740","Johnson City, TN Metro Area","45839","3974","58373","3460","28578","4174",
"310M400US27780","Johnstown, PA Metro Area","45084","3675","56856","3879","26005","3568",
"310M400US27860","Jonesboro, AR Metro Area","43927","1817","56129","6182","25231","3327",
"310M400US27900","Joplin, MO Metro Area","47012","2476","59889","2092","31809","2464",
"310M400US27980","Kahului-Wailuku-Lahaina, HI Metro Area","82917","5453","96140","6086","58431","9392",
"310M400US28020","Kalamazoo-Portage, MI Metro Area","56016","2109","71346","3138","34349","3213",
"310M400US28100","Kankakee, IL Metro Area","51404","4829","67104","8139","30366","3446",
"310M400US28140","Kansas City, MO-KS Metro Area","65768","1014","84415","1544","40976","1005",
"310M400US28420","Kennewick-Richland, WA Metro Area","64908","3978","81807","3684","40809","5119",
"310M400US28660","Killeen-Temple, TX Metro Area","53686","1951","68926","3417","39695","2661",
"310M400US28700","Kingsport-Bristol-Bristol, TN-VA Metro Area","41957","2166","50198","2777","25641","1970",
"310M400US28740","Kingston, NY Metro Area","63889","4118","82334","8124","39809","5769",
"310M400US28940","Knoxville, TN Metro Area","53523","1587","65531","1733","32846","2674",
"310M400US29020","Kokomo, IN Metro Area","55868","4619","65701","4124","32159","5463",
"310M400US29100","La Crosse-Onalaska, WI-MN Metro Area","60402","3415","78038","4846","35458","4357",
"310M400US29180","Lafayette, LA Metro Area","50825","2469","63052","3233","26803","2263",
"310M400US29200","Lafayette-West Lafayette, IN Metro Area","50799","3603","73575","3815","30324","2938",
"310M400US29340","Lake Charles, LA Metro Area","49072","3358","62951","6890","31899","3488",
"310M400US29420","Lake Havasu City-Kingman, AZ Metro Area","46060","3310","52073","2960","34531","5437",
"310M400US29460","Lakeland-Winter Haven, FL Metro Area","51670","1735","58366","2617","40511","2485",
"310M400US29540","Lancaster, PA Metro Area","66277","1352","80848","2697","41675","2643",
"310M400US29620","Lansing-East Lansing, MI Metro Area","59494","2434","75732","1732","31523","1733",
"310M400US29700","Laredo, TX Metro Area","46862","3473","56212","6273","31806","4014",
"310M400US29740","Las Cruces, NM Metro Area","35262","3698","51768","5062","22846","1789",
"310M400US29820","Las Vegas-Henderson-Paradise, NV Metro Area","57076","1052","76966","1875","41219","798",
"310M400US29940","Lawrence, KS Metro Area","54668","8815","80261","9116","36540","9293",
"310M400US30020","Lawton, OK Metro Area","52034","3025","69112","4889","38675","4370",
"310M400US30140","Lebanon, PA Metro Area","61362","2879","70680","4091","40013","4958",
"310M400US30300","Lewiston, ID-WA Metro Area","51330","6385","64750","10831","27391","6028",
"310M400US30340","Lewiston-Auburn, ME Metro Area","49697","4884","70838","6966","33248","4610",
"310M400US30460","Lexington-Fayette, KY Metro Area","56784","2190","79347","2524","37597","2345",
"310M400US30620","Lima, OH Metro Area","49063","4501","62061","6709","31806","6995",
"310M400US30700","Lincoln, NE Metro Area","58506","2820","82206","2493","40193","2659",
"310M400US30780","Little Rock-North Little Rock-Conway, AR Metro Area","52102","2189","69026","2957","31845","2247",
"310M400US30860","Logan, UT-ID Metro Area","59414","4833","74230","4402","33007","3523",
"310M400US30980","Longview, TX Metro Area","51296","3332","65941","7448","34585","5637",
"310M400US31020","Longview, WA Metro Area","59225","4614","71370","3726","35993","3528",
"310M400US31080","Los Angeles-Long Beach-Anaheim, CA Metro Area","72563","671","102279","724","52426","666",
"310M400US31140","Louisville/Jefferson County, KY-IN Metro Area","57405","1456","73325","1889","34416","2350",
"310M400US31180","Lubbock, TX Metro Area","49974","2817","76652","4233","29735","3163",
"310M400US31340","Lynchburg, VA Metro Area","51143","2119","64641","3853","29172","3847",
"310M400US31420","Macon-Bibb County, GA Metro Area","42615","2231","57775","4417","26722","3529",
"310M400US31460","Madera, CA Metro Area","56305","7392","72563","6429","40127","3013",
"310M400US31540","Madison, WI Metro Area","70463","1313","94765","2072","44697","2040",
"310M400US31700","Manchester-Nashua, NH Metro Area","78978","2930","100278","3635","43094","3903",
"310M400US31740","Manhattan, KS Metro Area","49200","4055","80774","7716","30264","4115",
"310M400US31860","Mankato-North Mankato, MN Metro Area","60255","4029","76391","3515","34575","4599",
"310M400US31900","Mansfield, OH Metro Area","49564","3950","58061","3491","26971","8203",
"310M400US32420","Mayagüez, PR Metro Area","12913","1786","21493","2289","5214","1844",
"310M400US32580","McAllen-Edinburg-Mission, TX Metro Area","39165","2282","49114","3259","24611","2909",
"310M400US32780","Medford, OR Metro Area","56546","3735","67076","4862","36394","5464",
"310M400US32820","Memphis, TN-MS-AR Metro Area","50338","1102","68413","2716","30728","935",
"310M400US32900","Merced, CA Metro Area","57745","3382","75734","3371","40652","6213",
"310M400US33100","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","56328","732","71339","958","41558","916",
"310M400US33140","Michigan City-La Porte, IN Metro Area","51584","2691","61931","5878","27171","8485",
"310M400US33220","Midland, MI Metro Area","56091","3181","70382","5919","33007","5749",
"310M400US33260","Midland, TX Metro Area","80747","4788","91747","11537","64246","12201",
"310M400US33340","Milwaukee-Waukesha-West Allis, WI Metro Area","60643","844","85081","1481","35314","1268",
"310M400US33460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","79578","1138","98709","1450","43605","1449",
"310M400US33540","Missoula, MT Metro Area","56598","2374","75368","8458","37538","7521",
"310M400US33660","Mobile, AL Metro Area","43061","2459","57213","4351","27611","2513",
"310M400US33700","Modesto, CA Metro Area","60321","3397","74822","4190","42508","3305",
"310M400US33740","Monroe, LA Metro Area","44353","4591","60968","6220","27472","2242",
"310M400US33780","Monroe, MI Metro Area","61916","2399","70304","4161","29993","4206",
"310M400US33860","Montgomery, AL Metro Area","51943","1629","67251","3154","31300","3330",
"310M400US34060","Morgantown, WV Metro Area","50574","3136","69100","4507","28388","4994",
"310M400US34100","Morristown, TN Metro Area","47439","4054","58178","5170","30790","3587",
"310M400US34580","Mount Vernon-Anacortes, WA Metro Area","73206","4545","80820","4609","43396","4157",
"310M400US34620","Muncie, IN Metro Area","41662","3947","56431","4437","22001","1978",
"310M400US34740","Muskegon, MI Metro Area","50080","2848","60464","2524","26391","3024",
"310M400US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","51580","1466","57281","2142","35262","3490",
"310M400US34900","Napa, CA Metro Area","87025","4296","110371","7664","53793","3718",
"310M400US34940","Naples-Immokalee-Marco Island, FL Metro Area","69867","3962","81805","6231","43280","6715",
"310M400US34980","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","65919","1213","81901","1435","43182","2161",
"310M400US35100","New Bern, NC Metro Area","48557","5134","61876","6142","33715","3533",
"310M400US35300","New Haven-Milford, CT Metro Area","67845","2580","92759","3794","38307","2555",
"310M400US35380","New Orleans-Metairie, LA Metro Area","50301","1191","69138","2368","30465","1145",
"310M400US35620","New York-Newark-Jersey City, NY-NJ-PA Metro Area","78478","729","112024","791","50654","564",
"310M400US35660","Niles-Benton Harbor, MI Metro Area","51262","3548","64820","4215","29077","4445",
"310M400US35840","North Port-Sarasota-Bradenton, FL Metro Area","60921","1286","66629","3025","48355","3261",
"310M400US35980","Norwich-New London, CT Metro Area","67197","3348","90475","3667","44049","3902",
"310M400US36100","Ocala, FL Metro Area","44576","2607","49228","3072","34502","5595",
"310M400US36140","Ocean City, NJ Metro Area","67007","8412","77267","5296","33231","4970",
"310M400US36220","Odessa, TX Metro Area","64165","6882","81722","5816","44748","11894",
"310M400US36260","Ogden-Clearfield, UT Metro Area","76653","1696","87743","3149","45370","2732",
"310M400US36420","Oklahoma City, OK Metro Area","57485","1406","72443","1379","38464","2160",
"310M400US36500","Olympia-Tumwater, WA Metro Area","72703","3003","89179","3832","47926","2846",
"310M400US36540","Omaha-Council Bluffs, NE-IA Metro Area","66241","1163","87206","1872","40046","1716",
"310M400US36740","Orlando-Kissimmee-Sanford, FL Metro Area","58610","1521","72229","1968","41780","1615",
"310M400US36780","Oshkosh-Neenah, WI Metro Area","56589","2940","71530","3184","34504","2672",
"310M400US36980","Owensboro, KY Metro Area","51459","2122","62087","3092","28113","3872",
"310M400US37100","Oxnard-Thousand Oaks-Ventura, CA Metro Area","84566","2398","105770","3312","55872","4218",
"310M400US37340","Palm Bay-Melbourne-Titusville, FL Metro Area","57888","2522","67642","2425","37923","2762",
"310M400US37460","Panama City, FL Metro Area","51842","3046","59099","5693","45813","5220",
"310M400US37620","Parkersburg-Vienna, WV Metro Area","44054","4520","54347","4863","24238","2685",
"310M400US37860","Pensacola-Ferry Pass-Brent, FL Metro Area","57998","2383","69408","3502","38946","3021",
"310M400US37900","Peoria, IL Metro Area","58603","2685","71146","2419","33491","4430",
"310M400US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","70747","670","90912","829","41267","947",
"310M400US38060","Phoenix-Mesa-Scottsdale, AZ Metro Area","64427","887","79410","1182","45812","869",
"310M400US38220","Pine Bluff, AR Metro Area","37314","6011","47387","8061","27808","6431",
"310M400US38300","Pittsburgh, PA Metro Area","59710","982","74505","1457","33201","1042",
"310M400US38340","Pittsfield, MA Metro Area","60476","5979","76300","3955","35442","6033",
"310M400US38540","Pocatello, ID Metro Area","50748","4161","64799","8150","34315","4896",
"310M400US38660","Ponce, PR Metro Area","17607","1085","21807","1326","10486","1065",
"310M400US38860","Portland-South Portland, ME Metro Area","69980","2307","85377","3148","38738","2020",
"310M400US38900","Portland-Vancouver-Hillsboro, OR-WA Metro Area","75599","1212","95728","1843","50801","968",
"310M400US38940","Port St. Lucie, FL Metro Area","55714","2495","62139","4205","43398","2996",
"310M400US39140","Prescott, AZ Metro Area","48148","2862","55313","2742","32576","4439",
"310M400US39300","Providence-Warwick, RI-MA Metro Area","65083","1466","88603","2774","36331","1474",
"310M400US39340","Provo-Orem, UT Metro Area","75344","1560","89143","3870","43117","2970",
"310M400US39380","Pueblo, CO Metro Area","48468","2816","63128","3872","26396","2477",
"310M400US39460","Punta Gorda, FL Metro Area","52927","2153","56139","2755","32835","5879",
"310M400US39540","Racine, WI Metro Area","59759","2744","80876","3258","30529","3180",
"310M400US39580","Raleigh, NC Metro Area","75165","1913","95562","2613","48449","3083",
"310M400US39660","Rapid City, SD Metro Area","59833","4218","74204","4430","32248","4218",
"310M400US39740","Reading, PA Metro Area","62564","1967","78799","3503","35356","3639",
"310M400US39820","Redding, CA Metro Area","56280","5148","66844","5985","37718","9827",
"310M400US39900","Reno, NV Metro Area","63466","3152","82628","4615","46449","2608",
"310M400US40060","Richmond, VA Metro Area","67703","1622","85354","2885","43835","2676",
"310M400US40140","Riverside-San Bernardino-Ontario, CA Metro Area","65671","906","80674","1400","44299","1367",
"310M400US40220","Roanoke, VA Metro Area","55151","3201","69434","3140","33110","3643",
"310M400US40340","Rochester, MN Metro Area","72129","3153","88171","3966","39960","4898",
"310M400US40380","Rochester, NY Metro Area","60190","1196","77939","1751","31193","1276",
"310M400US40420","Rockford, IL Metro Area","55829","2359","72666","4215","30488","2717",
"310M400US40580","Rocky Mount, NC Metro Area","46733","3390","59377","4066","29139","7651",
"310M400US40660","Rome, GA Metro Area","38462","7386","59309","6420","27167","3481",
"310M400US40900","Sacramento--Roseville--Arden-Arcade, CA Metro Area","73142","1473","97021","1796","46426","1227",
"310M400US40980","Saginaw, MI Metro Area","48990","2063","58279","3672","27886","3434",
"310M400US41060","St. Cloud, MN Metro Area","60759","2123","78004","3076","33441","3758",
"310M400US41100","St. George, UT Metro Area","56333","3148","66394","5645","41205","7599",
"310M400US41140","St. Joseph, MO-KS Metro Area","53321","4498","64348","4387","30781","3356",
"310M400US41180","St. Louis, MO-IL Metro Area","62790","1146","80191","1191","36184","1026",
