"GEO_ID","NAME","B25119_001E","B25119_001M","B25119_002E","B25119_002M","B25119_003E","B25119_003M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2016 inflation-adjusted dollars)!!Total","Margin of Error!!Median household income in the past 12 months (in 2016 inflation-adjusted dollars)!!Total","Estimate!!Median household income in the past 12 months (in 2016 inflation-adjusted dollars)!!Owner occupied (dollars)","Margin of Error!!Median household income in the past 12 months (in 2016 inflation-adjusted dollars)!!Owner occupied (dollars)","Estimate!!Median household income in the past 12 months (in 2016 inflation-adjusted dollars)!!Renter occupied (dollars)","Margin of Error!!Median household income in the past 12 months (in 2016 inflation-adjusted dollars)!!Renter occupied (dollars)",
"310M300US39300","Providence-Warwick, RI-MA Metro Area","61948","1199","86701","2212","33875","2169",
"310M300US39340","Provo-Orem, UT Metro Area","69288","2343","82691","2675","40859","1868",
"310M300US39380","Pueblo, CO Metro Area","44677","3547","60254","6277","29084","3165",
"310M300US39460","Punta Gorda, FL Metro Area","44200","2614","47508","2935","32826","4137",
"310M300US39540","Racine, WI Metro Area","55706","2292","70638","2809","31616","1382",
"310M300US39580","Raleigh, NC Metro Area","71685","1762","89350","2142","45868","2164",
"310M300US39660","Rapid City, SD Metro Area","51097","2853","62621","3720","26059","4450",
"310M300US39740","Reading, PA Metro Area","59286","2689","74608","2437","34714","3380",
"310M300US39820","Redding, CA Metro Area","46724","2821","58490","4095","32739","2888",
"310M300US39900","Reno, NV Metro Area","58056","2222","75386","3526","38021","3547",
"310M300US40060","Richmond, VA Metro Area","62929","1906","81110","1439","37913","2286",
"310M300US40140","Riverside-San Bernardino-Ontario, CA Metro Area","58236","1104","72361","1202","40761","753",
"310M300US40220","Roanoke, VA Metro Area","50551","2407","61237","2735","31971","2741",
"310M300US40340","Rochester, MN Metro Area","70078","3145","79670","3406","35214","3201",
"310M300US40380","Rochester, NY Metro Area","55134","1242","71622","1744","30746","1001",
"310M300US40420","Rockford, IL Metro Area","50324","1726","63071","2560","30942","2621",
"310M300US40580","Rocky Mount, NC Metro Area","38972","3382","52127","3206","24955","5394",
"310M300US40660","Rome, GA Metro Area","49865","6375","61196","4433","35643","3197",
"310M300US40900","Sacramento--Roseville--Arden-Arcade, CA Metro Area","64052","1504","87438","1949","41055","1106",
"310M300US40980","Saginaw, MI Metro Area","45849","1783","56468","2285","25625","4272",
"310M300US41060","St. Cloud, MN Metro Area","56620","2741","71634","4023","33765","3452",
"310M300US41100","St. George, UT Metro Area","55056","3714","61553","4598","38755","3713",
"310M300US41140","St. Joseph, MO-KS Metro Area","49211","3148","60707","1980","28771","3867",
"310M300US41180","St. Louis, MO-IL Metro Area","59780","991","75995","1174","35162","1071",
"310M300US41420","Salem, OR Metro Area","55903","2228","69300","2664","35846","1558",
"310M300US41500","Salinas, CA Metro Area","63876","3277","87424","3907","50519","2537",
"310M300US41540","Salisbury, MD-DE Metro Area","54738","2513","65329","2791","32446","2915",
"310M300US41620","Salt Lake City, UT Metro Area","68196","2045","82934","2401","43822","3112",
"310M300US41660","San Angelo, TX Metro Area","49096","4426","61356","2857","32457","4132",
"310M300US41700","San Antonio-New Braunfels, TX Metro Area","56105","1019","71451","1199","37844","1412",
"310M300US41740","San Diego-Carlsbad, CA Metro Area","70824","995","95929","2156","51130","1248",
"310M300US41860","San Francisco-Oakland-Hayward, CA Metro Area","96677","1273","123004","1732","70661","1148",
"310M300US41900","San Germán, PR Metro Area","16077","2179","22006","1555","9465","1498",
"310M300US41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","110040","2335","138284","3825","80354","3759",
"310M300US41980","San Juan-Carolina-Caguas, PR Metro Area","22455","540","28023","810","13314","653",
"310M300US42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area","70564","2814","82017","6141","53335","4894",
"310M300US42100","Santa Cruz-Watsonville, CA Metro Area","77613","3780","102475","6346","46719","6181",
"310M300US42140","Santa Fe, NM Metro Area","57863","3432","69100","3329","39710","4608",
"310M300US42200","Santa Maria-Santa Barbara, CA Metro Area","67436","3312","91674","4328","48365","3031",
"310M300US42220","Santa Rosa, CA Metro Area","73929","2470","88521","2932","53125","2642",
"310M300US42340","Savannah, GA Metro Area","56535","2472","75008","4583","39719","2345",
"310M300US42540","Scranton--Wilkes-Barre--Hazleton, PA Metro Area","47422","1489","62258","2038","27051","2108",
"310M300US42660","Seattle-Tacoma-Bellevue, WA Metro Area","78612","1063","100837","930","52282","1286",
"310M300US42680","Sebastian-Vero Beach, FL Metro Area","49072","2243","52164","3798","34765","4461",
"310M300US42700","Sebring, FL Metro Area","36490","2471","40561","2531","25292","6951",
"310M300US43100","Sheboygan, WI Metro Area","54059","2976","70124","3567","32155","2762",
"310M300US43300","Sherman-Denison, TX Metro Area","52095","2229","60742","7486","36809","7245",
"310M300US43340","Shreveport-Bossier City, LA Metro Area","40445","1650","54720","2651","24241","2000",
"310M300US43420","Sierra Vista-Douglas, AZ Metro Area","45508","3151","51053","3606","28318","5513",
"310M300US43580","Sioux City, IA-NE-SD Metro Area","56687","3106","68231","2938","33538","3619",
"310M300US43620","Sioux Falls, SD Metro Area","63931","3104","81225","2873","36634","2305",
"310M300US43780","South Bend-Mishawaka, IN-MI Metro Area","49117","2651","61902","2229","27297","2836",
"310M300US43900","Spartanburg, SC Metro Area","46554","2074","55492","2831","31296","2583",
"310M300US44060","Spokane-Spokane Valley, WA Metro Area","52955","1688","66149","2225","35159","1489",
"310M300US44100","Springfield, IL Metro Area","53798","3431","68743","5547","30499","3559",
"310M300US44140","Springfield, MA Metro Area","54855","2462","78427","2758","28597","1699",
"310M300US44180","Springfield, MO Metro Area","45337","1891","59107","1826","29445","2016",
"310M300US44220","Springfield, OH Metro Area","46811","3343","58714","4345","28187","2368",
"310M300US44300","State College, PA Metro Area","60266","3374","80676","7085","30435","3702",
"310M300US44420","Staunton-Waynesboro, VA Metro Area","51147","3250","62380","5836","36252","4010",
"310M300US44700","Stockton-Lodi, CA Metro Area","59518","2003","80793","2404","40865","1487",
"310M300US44940","Sumter, SC Metro Area","40614","5396","50676","3958","22937","3658",
"310M300US45060","Syracuse, NY Metro Area","56702","1407","74134","1932","29795","2479",
"310M300US45220","Tallahassee, FL Metro Area","50654","1905","70375","4867","31861","1612",
"310M300US45300","Tampa-St. Petersburg-Clearwater, FL Metro Area","51115","514","61102","907","38151","1105",
"310M300US45460","Terre Haute, IN Metro Area","46951","2202","58962","3076","25316","3281",
"310M300US45500","Texarkana, TX-AR Metro Area","42513","3011","53533","7431","27327","5228",
"310M300US45540","The Villages, FL Metro Area","54562","5337","58309","5049","32647","5886",
"310M300US45780","Toledo, OH Metro Area","48822","2159","65416","2079","26992","1465",
"310M300US45820","Topeka, KS Metro Area","56548","2418","69393","3113","33061","2981",
"310M300US45940","Trenton, NJ Metro Area","77650","3580","105491","3846","35458","4524",
"310M300US46060","Tucson, AZ Metro Area","47560","1541","60159","1769","32274","1516",
"310M300US46140","Tulsa, OK Metro Area","51623","796","66571","1196","32550","1366",
"310M300US46220","Tuscaloosa, AL Metro Area","46086","3287","59350","5400","25243","3312",
"310M300US46340","Tyler, TX Metro Area","52572","3668","64807","6403","33223","6635",
"310M300US46520","Urban Honolulu, HI Metro Area","80513","1671","106292","3428","57288","2387",
"310M300US46540","Utica-Rome, NY Metro Area","52534","1649","63705","2493","28557","3565",
"310M300US46660","Valdosta, GA Metro Area","39734","4075","57215","7690","27926","6379",
"310M300US46700","Vallejo-Fairfield, CA Metro Area","73900","3323","88631","4040","52025","3107",
"310M300US47020","Victoria, TX Metro Area","55228","5577","66619","7552","42092","8234",
"310M300US47220","Vineland-Bridgeton, NJ Metro Area","49110","6123","67442","6190","25758","3633",
"310M300US47260","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","61805","919","79933","1438","41620","1146",
"310M300US47300","Visalia-Porterville, CA Metro Area","45881","1589","58623","4663","30979","2024",
"310M300US47380","Waco, TX Metro Area","46590","2195","63263","3973","28675","3322",
"310M300US47460","Walla Walla, WA Metro Area","54655","6285","64956","8479","37962","7290",
"310M300US47580","Warner Robins, GA Metro Area","59409","2967","75377","6702","32817","6762",
"310M300US47900","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","95843","925","121641","1071","61299","898",
"310M300US47940","Waterloo-Cedar Falls, IA Metro Area","53877","3569","68775","2651","31553","1932",
"310M300US48060","Watertown-Fort Drum, NY Metro Area","45624","3116","62852","6770","32878","3323",
"310M300US48140","Wausau, WI Metro Area","54774","3526","66684","2831","35963","3756",
"310M300US48260","Weirton-Steubenville, WV-OH Metro Area","44733","3056","52655","3620","26974","6121",
"310M300US48300","Wenatchee, WA Metro Area","52231","4403","60497","4264","37313","5044",
"310M300US48540","Wheeling, WV-OH Metro Area","44131","3560","56362","3110","22943","3699",
"310M300US48620","Wichita, KS Metro Area","53663","1971","68192","1996","31492","983",
"310M300US48660","Wichita Falls, TX Metro Area","44951","2782","59426","6879","30284","4241",
"310M300US48700","Williamsport, PA Metro Area","49052","1874","60265","3475","28669","5522",
"310M300US48900","Wilmington, NC Metro Area","50155","2671","68129","4029","29156","5195",
"310M300US49020","Winchester, VA-WV Metro Area","60962","2546","70658","6064","41937","3358",
"310M300US49180","Winston-Salem, NC Metro Area","47711","1493","59864","1514","28962","2286",
"310M300US49340","Worcester, MA-CT Metro Area","67763","2013","92494","2551","35880","1291",
"310M300US49420","Yakima, WA Metro Area","48965","3169","59477","4008","33183","2960",
"310M300US49620","York-Hanover, PA Metro Area","62462","2726","72305","2211","32811","3283",
"310M300US49660","Youngstown-Warren-Boardman, OH-PA Metro Area","44981","1557","55433","2109","26073","1645",
"310M300US49700","Yuba City, CA Metro Area","50775","3838","70374","4021","33254","2533",
"310M300US49740","Yuma, AZ Metro Area","43518","2770","50629","2545","29419","3637",
