"GEO_ID","NAME","B25119_001E","B25119_001M","B25119_002E","B25119_002M","B25119_003E","B25119_003M",
"310M600US12580","Baltimore-Columbia-Towson, MD Metro Area","86302","1862","109410","2342","50533","1289",
"310M600US12620","Bangor, ME Metro Area","56250","2588","74200","5209","30090","4984",
"310M600US12700","Barnstable Town, MA Metro Area","83537","3303","93188","3962","39573","9167",
"310M600US12940","Baton Rouge, LA Metro Area","58276","3877","75765","2778","33255","2629",
"310M600US12980","Battle Creek, MI Metro Area","55192","5064","67636","5538","35434","7590",
"310M600US13020","Bay City, MI Metro Area","56911","4341","67766","4123","28894","3879",
"310M600US13140","Beaumont-Port Arthur, TX Metro Area","61429","3270","78196","3045","37342","5184",
"310M600US13220","Beckley, WV Metro Area","38737","3652","53595","6404","18799","6762",
"310M600US13380","Bellingham, WA Metro Area","72055","5412","90848","6903","47448","6061",
"310M600US13460","Bend, OR Metro Area","79796","7449","90734","7999","57087","10687",
"310M600US13740","Billings, MT Metro Area","70018","4188","81460","3200","38744","5358",
"310M600US13780","Binghamton, NY Metro Area","56968","3801","73632","5061","33702","4449",
"310M600US13820","Birmingham-Hoover, AL Metro Area","60725","1637","75581","2225","35254","1844",
"310M600US13900","Bismarck, ND Metro Area","67793","4574","84678","5500","39832","6129",
"310M600US13980","Blacksburg-Christiansburg, VA Metro Area","54737","4286","70157","5854","31484","2505",
"310M600US14010","Bloomington, IL Metro Area","69612","4600","89374","6910","38016","6493",
"310M600US14020","Bloomington, IN Metro Area","52588","3998","76946","6261","25489","2114",
"310M600US14100","Bloomsburg-Berwick, PA Metro Area","57046","4254","68991","8186","30406","10688",
"310M600US14260","Boise City, ID Metro Area","73343","2808","84630","3137","51702","2934",
"310M600US14460","Boston-Cambridge-Newton, MA-NH Metro Area","100750","1474","130230","1792","59815","1539",
"310M600US14500","Boulder, CO Metro Area","90168","5008","123156","5836","55588","5144",
"310M600US14540","Bowling Green, KY Metro Area","57057","5318","75183","4846","35869","4383",
"310M600US14740","Bremerton-Silverdale-Port Orchard, WA Metro Area","87314","3629","102867","4058","51997","4206",
"310M600US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","100810","2557","132444","4769","54060","4326",
"310M600US15180","Brownsville-Harlingen, TX Metro Area","48115","4262","61140","5182","30185","4029",
"310M600US15260","Brunswick, GA Metro Area","54561","10004","62880","4264","42893","6207",
"310M600US15380","Buffalo-Cheektowaga, NY Metro Area","62794","1634","81246","2103","33365","1947",
"310M600US15500","Burlington, NC Metro Area","58400","3594","69445","6555","37388","6711",
"310M600US15540","Burlington-South Burlington, VT Metro Area","81852","4254","101630","4308","49203","9658",
"310M600US15680","California-Lexington Park, MD Metro Area","108397","5779","125015","12214","55778","8913",
"310M600US15940","Canton-Massillon, OH Metro Area","58810","1863","75036","2908","33396","3303",
"310M600US15980","Cape Coral-Fort Myers, FL Metro Area","66256","2021","74686","2727","45218","4530",
"310M600US16020","Cape Girardeau, MO-IL Metro Area","60726","3782","71399","3047","31576","5841",
"310M600US16060","Carbondale-Marion, IL Metro Area","50953","3784","70988","7572","26945","3279",
"310M600US16180","Carson City, NV Metro Area","65330","6298","80689","5959","35540","8633",
"310M600US16220","Casper, WY Metro Area","63605","2738","78613","5716","29553","4581",
"310M600US16300","Cedar Rapids, IA Metro Area","69923","3616","78574","3906","34027","3159",
"310M600US16540","Chambersburg-Waynesboro, PA Metro Area","66715","4187","80204","4998","40127","3906",
"310M600US16580","Champaign-Urbana, IL Metro Area","59189","4909","91218","6495","36246","1909",
"310M600US16620","Charleston, WV Metro Area","53549","3894","63257","4240","27428","8209",
"310M600US16700","Charleston-North Charleston, SC Metro Area","72719","2745","86045","3275","46288","4538",
"310M600US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area","71041","1298","87909","1726","47829","2272",
"310M600US16820","Charlottesville, VA Metro Area","78819","5165","96791","7091","49772","4752",
"310M600US16860","Chattanooga, TN-GA Metro Area","62385","2423","76751","3224","39473","2841",
"310M600US16940","Cheyenne, WY Metro Area","61381","4169","77657","5824","43364","6555",
"310M600US16980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","78166","830","98952","1143","47107","961",
"310M600US17020","Chico, CA Metro Area","64738","3554","88074","7334","40631","3782",
"310M600US17140","Cincinnati, OH-KY-IN Metro Area","70818","1201","89157","1627","38059","1535",
"310M600US17300","Clarksville, TN-KY Metro Area","59255","2687","72282","3911","42337","2149",
"310M600US17420","Cleveland, TN Metro Area","56350","6017","69561","6089","34524","5588",
"310M600US17460","Cleveland-Elyria, OH Metro Area","62315","1238","81458","1374","36561","1174",
"310M600US17660","Coeur d'Alene, ID Metro Area","67593","5293","82067","8464","47062","5682",
"310M600US17780","College Station-Bryan, TX Metro Area","49927","2574","71003","4635","33413","3110",
"310M600US17820","Colorado Springs, CO Metro Area","79014","3015","94905","3171","52666","2739",
"310M600US17860","Columbia, MO Metro Area","61781","3556","81349","6201","33744","5897",
"310M600US17900","Columbia, SC Metro Area","58213","1708","70881","1892","35904","2129",
"310M600US17980","Columbus, GA-AL Metro Area","52802","3152","66398","4551","37393","4045",
"310M600US18020","Columbus, IN Metro Area","73564","8260","83603","6202","50952","8588",
"310M600US18140","Columbus, OH Metro Area","71839","1250","95451","2007","47037","1587",
"310M600US18580","Corpus Christi, TX Metro Area","59853","2923","73750","4237","41683","5648",
"310M600US18700","Corvallis, OR Metro Area","64163","5331","95492","11076","36777","10012",
"310M600US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","67029","3821","80286","5436","47207","7489",
"310M600US19060","Cumberland, MD-WV Metro Area","51440","3073","69931","9966","31436","10228",
"310M600US19100","Dallas-Fort Worth-Arlington, TX Metro Area","75975","920","101372","1371","51052","886",
"310M600US19140","Dalton, GA Metro Area","54289","5589","64186","4734","35304","2445",
"310M600US19180","Danville, IL Metro Area","49091","3763","58786","4487","35358","5042",
"310M600US19300","Daphne-Fairhope-Foley, AL Metro Area","63866","5457","76924","5481","42729","4145",
"310M600US19340","Davenport-Moline-Rock Island, IA-IL Metro Area","61166","2294","75796","2204","35551","2712",
"310M600US19430","Dayton-Kettering, OH Metro Area","61986","1926","78237","2315","39757","1978",
"310M600US19460","Decatur, AL Metro Area","57041","4338","66736","7627","29997","9510",
"310M600US19500","Decatur, IL Metro Area","46807","2420","66378","6574","24667","3913",
"310M600US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","59171","1649","66377","1701","41400","2279",
"310M600US19740","Denver-Aurora-Lakewood, CO Metro Area","90716","1559","112041","2182","59160","2037",
"310M600US19780","Des Moines-West Des Moines, IA Metro Area","74208","1999","93485","1826","42395","1994",
"310M600US19820","Detroit-Warren-Dearborn, MI Metro Area","67153","871","82026","1044","39643","1142",
"310M600US20020","Dothan, AL Metro Area","47665","3317","61091","3481","30530","2551",
"310M600US20100","Dover, DE Metro Area","64308","4728","76517","4141","42450","8016",
"310M600US20220","Dubuque, IA Metro Area","75590","4700","88092","4584","36580","3208",
"310M600US20260","Duluth, MN-WI Metro Area","64960","2571","76839","2802","34410","2639",
"310M600US20500","Durham-Chapel Hill, NC Metro Area","71601","1955","96122","3974","43570","1930",
"310M600US20700","East Stroudsburg, PA Metro Area","78575","8027","88358","8753","35691","10924",
"310M600US20740","Eau Claire, WI Metro Area","61684","1663","75545","4088","37606","4789",
"310M600US20940","El Centro, CA Metro Area","51809","3553","72537","15129","37908","5534",
"310M600US21060","Elizabethtown-Fort Knox, KY Metro Area","60025","3408","70234","7047","45426","6368",
"310M600US21140","Elkhart-Goshen, IN Metro Area","60143","5112","71121","4852","34524","5213",
"310M600US21300","Elmira, NY Metro Area","60219","5093","74957","4872","34922","10481",
"310M600US21340","El Paso, TX Metro Area","51002","1518","61754","2932","35008","3743",
"310M600US21420","Enid, OK Metro Area","60721","3591","68008","12391","40756","17287",
"310M600US21500","Erie, PA Metro Area","56851","3589","71296","3019","28538","2979",
"310M600US21660","Eugene-Springfield, OR Metro Area","61712","2873","81169","3059","40673","2858",
"310M600US21780","Evansville, IN-KY Metro Area","59153","3535","73006","4576","37787","3726",
"310M600US21820","Fairbanks, AK Metro Area","72149","10632","99890","10813","50133","4853",
"310M600US22020","Fargo, ND-MN Metro Area","66216","1883","94322","5465","37836","4699",
"310M600US22140","Farmington, NM Metro Area","47819","5967","55269","7288","31252","9556",
"310M600US22180","Fayetteville, NC Metro Area","55027","1991","66901","3816","40507","2822",
"310M600US22220","Fayetteville-Springdale-Rogers, AR Metro Area","71767","2791","85346","2949","47217","4832",
"310M600US22380","Flagstaff, AZ Metro Area","64533","5859","93737","7998","43935","10629",
"310M600US22420","Flint, MI Metro Area","52025","1222","64862","3077","27170","2646",
"310M600US22500","Florence, SC Metro Area","49724","4244","62420","3601","24823","4734",
"310M600US22520","Florence-Muscle Shoals, AL Metro Area","51639","5430","63332","4223","32142","5012",
"310M600US22540","Fond du Lac, WI Metro Area","69068","3673","81751","6043","44335","7466",
"310M600US22660","Fort Collins, CO Metro Area","78109","4002","101835","5137","53269","4427",
"310M600US22900","Fort Smith, AR-OK Metro Area","49065","3358","59961","3505","31841","6172",
"310M600US23060","Fort Wayne, IN Metro Area","62155","2284","73696","2738","40008","2898",
"310M600US23420","Fresno, CA Metro Area","63656","2110","85194","4372","42175","2268",
"310M600US23460","Gadsden, AL Metro Area","45298","4507","52341","4601","31163","5328",
"310M600US23540","Gainesville, FL Metro Area","53728","4750","73527","4295","33143","1733",
"310M600US23580","Gainesville, GA Metro Area","66719","6149","79104","5730","41797","13214",
"310M600US23900","Gettysburg, PA Metro Area","72985","4141","82100","5291","41196","1981",
"310M600US24020","Glens Falls, NY Metro Area","65557","6071","77942","5575","40258","6140",
"310M600US24140","Goldsboro, NC Metro Area","47595","5786","66296","5760","33206","4064",
"310M600US24220","Grand Forks, ND-MN Metro Area","62568","7222","86411","5034","38839","5122",
"310M600US24260","Grand Island, NE Metro Area","61749","4633","77223","5038","41185","5596",
"310M600US24300","Grand Junction, CO Metro Area","64055","4465","79005","8723","37713","11825",
"310M600US24340","Grand Rapids-Kentwood, MI Metro Area","72014","1473","83429","1882","40749","2339",
"310M600US24420","Grants Pass, OR Metro Area","48785","4372","60049","5305","31538","5085",
"310M600US24500","Great Falls, MT Metro Area","57706","5065","72506","6033","35408","9500",
"310M600US24540","Greeley, CO Metro Area","85290","3604","101435","4119","47775","5174",
"310M600US24580","Green Bay, WI Metro Area","66652","2802","82335","4454","39413","2484",
"310M600US24660","Greensboro-High Point, NC Metro Area","57908","1697","73152","1911","36927","2754",
"310M600US24780","Greenville, NC Metro Area","44450","4511","73695","4164","29165","5933",
"310M600US24860","Greenville-Anderson, SC Metro Area","62265","1557","73116","2346","38717","2646",
"310M600US25020","Guayama, PR Metro Area","16373","3236","19175","3516","9539","2204",
"310M600US25060","Gulfport-Biloxi, MS Metro Area","56348","4170","68982","5632","37219","4162",
"310M600US25180","Hagerstown-Martinsburg, MD-WV Metro Area","67372","4821","80730","4113","39978","6402",
"310M600US25220","Hammond, LA Metro Area","52872","6224","65695","9230","28922","8431",
"310M600US25260","Hanford-Corcoran, CA Metro Area","62155","4787","87599","7986","48231","10569",
"310M600US25420","Harrisburg-Carlisle, PA Metro Area","73559","3187","89450","2387","45970","2450",
"310M600US25500","Harrisonburg, VA Metro Area","66564","3926","86189","6490","34574","4699",
"310M600US25540","Hartford-East Hartford-Middletown, CT Metro Area","82258","1788","106638","2077","42545","2471",
"310M600US25620","Hattiesburg, MS Metro Area","55444","2816","64894","4193","37977","8441",
"310M600US25860","Hickory-Lenoir-Morganton, NC Metro Area","52737","4076","61773","1928","35414","4127",
"310M600US25940","Hilton Head Island-Bluffton, SC Metro Area","67779","6374","81858","6166","43861","3238",
"310M600US25980","Hinesville, GA Metro Area","49733","4025","67633","10092","39853","3538",
"310M600US26140","Homosassa Springs, FL Metro Area","47197","4001","51243","4599","30319","9540",
"310M600US26300","Hot Springs, AR Metro Area","47694","2698","58609","9760","32882","4206",
"310M600US26380","Houma-Thibodaux, LA Metro Area","61478","4702","69880","5960","26493","6217",
"310M600US26420","Houston-The Woodlands-Sugar Land, TX Metro Area","70893","1037","94993","1979","44491","1566",
"310M600US26580","Huntington-Ashland, WV-KY-OH Metro Area","50456","2216","60357","3492","31046","3491",
"310M600US26620","Huntsville, AL Metro Area","76963","2609","95154","4595","42619","2519",
"310M600US26820","Idaho Falls, ID Metro Area","70559","4748","78228","4030","46033","2784",
"310M600US26900","Indianapolis-Carmel-Anderson, IN Metro Area","70224","1207","86253","1757","44257","1807",
"310M600US26980","Iowa City, IA Metro Area","66216","4332","102427","8508","40366","6368",
"310M600US27060","Ithaca, NY Metro Area","66441","6424","92857","12576","41310","7113",
"310M600US27100","Jackson, MI Metro Area","58254","2954","69286","5483","32419","5570",
"310M600US27140","Jackson, MS Metro Area","54123","2383","70614","2903","29511","2571",
"310M600US27180","Jackson, TN Metro Area","52186","3478","65471","5141","31008","4305",
"310M600US27260","Jacksonville, FL Metro Area","68394","1734","83022","2390","46100","1329",
"310M600US27340","Jacksonville, NC Metro Area","55534","3842","64069","7114","42188","4812",
"310M600US27500","Janesville-Beloit, WI Metro Area","66090","3259","78016","4235","41099","3822",
"310M600US27620","Jefferson City, MO Metro Area","63942","2363","74071","4070","40710","6015",
"310M600US27740","Johnson City, TN Metro Area","51119","1950","64381","4381","32246","4574",
"310M600US27780","Johnstown, PA Metro Area","52995","3388","64526","3645","30256","4978",
"310M600US27860","Jonesboro, AR Metro Area","47935","5612","64442","9242","27165","7401",
"310M600US27900","Joplin, MO Metro Area","55045","3438","64953","3992","33711","3910",
"310M600US27980","Kahului-Wailuku-Lahaina, HI Metro Area","76273","6600","95374","10006","48477","8805",
"310M600US28020","Kalamazoo-Portage, MI Metro Area","62128","2783","84456","4832","31348","3160",
"310M600US28100","Kankakee, IL Metro Area","63364","5414","70449","7257","40817","7896",
"310M600US28140","Kansas City, MO-KS Metro Area","73900","1407","93014","1584","45888","1201",
"310M600US28420","Kennewick-Richland, WA Metro Area","78367","3234","96527","6391","48198","5051",
"310M600US28660","Killeen-Temple, TX Metro Area","59753","2499","78433","4087","41444","1877",
"310M600US28700","Kingsport-Bristol, TN-VA Metro Area","48771","2671","58697","2756","27178","3915",
"310M600US28740","Kingston, NY Metro Area","78938","3866","91193","8252","42008","10118",
"310M600US28940","Knoxville, TN Metro Area","62592","1725","74446","2553","39601","2283",
"310M600US29020","Kokomo, IN Metro Area","55088","3828","71919","5205","38864","5635",
"310M600US29100","La Crosse-Onalaska, WI-MN Metro Area","61342","4078","76890","5160","40768","7075",
"310M600US29180","Lafayette, LA Metro Area","53931","2784","65963","3425","28496","3271",
"310M600US29200","Lafayette-West Lafayette, IN Metro Area","53559","3378","75502","3948","31264","2469",
"310M600US29340","Lake Charles, LA Metro Area","58736","9043","72835","7223","30505","5524",
"310M600US29420","Lake Havasu City-Kingman, AZ Metro Area","46616","4770","55540","6262","30996","3499",
"310M600US29460","Lakeland-Winter Haven, FL Metro Area","56379","2073","64216","2358","41745","3220",
"310M600US29540","Lancaster, PA Metro Area","75688","2256","87431","2693","51372","3919",
"310M600US29620","Lansing-East Lansing, MI Metro Area","61980","1727","79341","2134","34743","2536",
"310M600US29700","Laredo, TX Metro Area","51867","2856","66916","8245","33258","3528",
"310M600US29740","Las Cruces, NM Metro Area","45178","5238","61852","4788","27616","4954",
"310M600US29820","Las Vegas-Henderson-Paradise, NV Metro Area","63677","1264","83624","1585","43428","1545",
"310M600US29940","Lawrence, KS Metro Area","56576","5887","88921","8364","32513","6146",
"310M600US30020","Lawton, OK Metro Area","49422","2963","69010","7359","34448","2231",
"310M600US30140","Lebanon, PA Metro Area","72732","4021","87311","5536","44748","5452",
"310M600US30300","Lewiston, ID-WA Metro Area","57610","11345","72155","5945","29961","8602",
"310M600US30340","Lewiston-Auburn, ME Metro Area","62958","4897","76335","5355","30609","3455",
"310M600US30460","Lexington-Fayette, KY Metro Area","62612","2050","85094","2244","37962","2275",
"310M600US30620","Lima, OH Metro Area","51497","3024","69517","5855","31855","3864",
"310M600US30700","Lincoln, NE Metro Area","65229","2790","90460","4747","38926","3140",
"310M600US30780","Little Rock-North Little Rock-Conway, AR Metro Area","58357","2309","77025","2792","38177","2307",
"310M600US30860","Logan, UT-ID Metro Area","67022","3972","84778","8196","42805","4061",
"310M600US30980","Longview, TX Metro Area","56777","4056","68957","3393","33970","6338",
"310M600US31020","Longview, WA Metro Area","71194","4474","89048","8554","42336","4819",
"310M600US31080","Los Angeles-Long Beach-Anaheim, CA Metro Area","82503","785","114209","1228","59626","905",
"310M600US31140","Louisville/Jefferson County, KY-IN Metro Area","64029","1421","79516","1914","36378","1520",
"310M600US31180","Lubbock, TX Metro Area","57634","3419","81171","4130","35824","5443",
"310M600US31340","Lynchburg, VA Metro Area","58617","2599","71792","4226","38838","3802",
"310M600US31420","Macon-Bibb County, GA Metro Area","53397","4340","68909","4903","31708","3171",
"310M600US31460","Madera, CA Metro Area","63454","8331","80556","9598","32960","7894",
"310M600US31540","Madison, WI Metro Area","76731","2013","103008","3217","46651","2113",
"310M600US31700","Manchester-Nashua, NH Metro Area","91627","4234","108420","3820","58531","3333",
"310M600US31740","Manhattan, KS Metro Area","57835","4889","79600","9582","36285","2203",
"310M600US31860","Mankato, MN Metro Area","70130","3858","84467","7523","44032","6333",
"310M600US31900","Mansfield, OH Metro Area","51158","2663","61727","3790","30074","9046",
"310M600US32420","Mayagüez, PR Metro Area","16618","1406","20207","2340","12056","1933",
"310M600US32580","McAllen-Edinburg-Mission, TX Metro Area","44818","3156","56079","3037","30169","4081",
"310M600US32780","Medford, OR Metro Area","64249","4669","72487","5346","41674","6150",
"310M600US32820","Memphis, TN-MS-AR Metro Area","55840","1460","74969","2196","37216","1712",
"310M600US32900","Merced, CA Metro Area","53992","3420","70776","5952","43512","5201",
"310M600US33100","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","63814","803","80036","1304","46038","793",
"310M600US33140","Michigan City-La Porte, IN Metro Area","63714","4597","74623","5682","43925","9267",
"310M600US33220","Midland, MI Metro Area","67707","3284","79559","6543","37288","6155",
"310M600US33260","Midland, TX Metro Area","80478","11043","93645","4663","49865","8658",
"310M600US33340","Milwaukee-Waukesha, WI Metro Area","68449","1478","92691","1636","41871","1338",
"310M600US33460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","87433","1286","106500","1612","50278","1362",
"310M600US33540","Missoula, MT Metro Area","66803","4237","92294","9431","41822","7418",
"310M600US33660","Mobile, AL Metro Area","49691","2318","62662","3362","32138","2869",
"310M600US33700","Modesto, CA Metro Area","73982","2658","91608","4609","49305","4235",
"310M600US33740","Monroe, LA Metro Area","45001","3939","56324","4436","23898","2607",
"310M600US33780","Monroe, MI Metro Area","65512","2459","73419","4640","32677","5054",
"310M600US33860","Montgomery, AL Metro Area","52677","3042","65285","4124","34714","3376",
"310M600US34060","Morgantown, WV Metro Area","58274","5125","76064","8346","27938","3717",
"310M600US34100","Morristown, TN Metro Area","43213","3916","50991","4571","29298","4746",
"310M600US34580","Mount Vernon-Anacortes, WA Metro Area","72648","6174","89688","6014","40029","6141",
"310M600US34620","Muncie, IN Metro Area","50497","2341","60914","4152","30899","3569",
"310M600US34740","Muskegon, MI Metro Area","55462","2549","63894","3142","32913","4448",
"310M600US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","59073","2576","65296","2971","41296","3030",
"310M600US34900","Napa, CA Metro Area","97213","6954","123121","10390","69975","11444",
"310M600US34940","Naples-Marco Island, FL Metro Area","74215","3995","88793","5102","52432","8266",
"310M600US34980","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","72725","1727","90055","1865","48449","2006",
"310M600US35100","New Bern, NC Metro Area","55390","7883","65924","4111","35598","5235",
"310M600US35300","New Haven-Milford, CT Metro Area","75295","2722","103799","2448","41401","2622",
"310M600US35380","New Orleans-Metairie, LA Metro Area","56837","1785","72624","2616","33696","2933",
"310M600US35620","New York-Newark-Jersey City, NY-NJ-PA Metro Area","84409","717","120061","1225","55094","787",
"310M600US35660","Niles, MI Metro Area","57535","3391","72010","5839","33253","2883",
"310M600US35840","North Port-Sarasota-Bradenton, FL Metro Area","70095","2246","78188","3136","49369","5435",
"310M600US35980","Norwich-New London, CT Metro Area","78828","3981","101990","4061","44652","6757",
"310M600US36100","Ocala, FL Metro Area","55161","3333","59085","3662","43036","4101",
"310M600US36140","Ocean City, NJ Metro Area","78657","6156","91205","4122","34973","9857",
"310M600US36220","Odessa, TX Metro Area","57473","6344","65358","10653","46091","11482",
"310M600US36260","Ogden-Clearfield, UT Metro Area","81364","2567","99443","3115","44820","4373",
"310M600US36420","Oklahoma City, OK Metro Area","61815","1558","79249","1724","38617","2003",
"310M600US36500","Olympia-Lacey-Tumwater, WA Metro Area","81659","3098","96849","6874","52037","9422",
"310M600US36540","Omaha-Council Bluffs, NE-IA Metro Area","73720","1897","96115","1920","41157","1655",
"310M600US36740","Orlando-Kissimmee-Sanford, FL Metro Area","64936","1329","79325","1691","47289","2211",
"310M600US36780","Oshkosh-Neenah, WI Metro Area","64095","2751","83853","4134","39552","3709",
"310M600US36980","Owensboro, KY Metro Area","60189","6805","76792","8269","35243","4784",
"310M600US37100","Oxnard-Thousand Oaks-Ventura, CA Metro Area","96454","2936","115142","2910","66855","4485",
"310M600US37340","Palm Bay-Melbourne-Titusville, FL Metro Area","65333","2802","74656","3487","41013","2073",
"310M600US37460","Panama City, FL Metro Area","60557","3790","70129","5354","50751","4495",
"310M600US37620","Parkersburg-Vienna, WV Metro Area","54284","6276","65130","10796","21133","7575",
"310M600US37860","Pensacola-Ferry Pass-Brent, FL Metro Area","64877","2436","75992","3631","42137","3218",
"310M600US37900","Peoria, IL Metro Area","59760","2267","73516","2518","32121","1643",
"310M600US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","80007","1028","101789","983","46336","1121",
"310M600US38060","Phoenix-Mesa-Chandler, AZ Metro Area","75731","741","90256","1226","51372","806",
"310M600US38220","Pine Bluff, AR Metro Area","46826","4737","62246","15351","38203","7205",
"310M600US38300","Pittsburgh, PA Metro Area","66609","1150","82619","1488","36398","1112",
"310M600US38340","Pittsfield, MA Metro Area","60749","2541","76891","4727","33603","9051",
"310M600US38540","Pocatello, ID Metro Area","60475","4639","72874","8473","35773","9038",
"310M600US38660","Ponce, PR Metro Area","19006","1602","22717","2574","9333","1457",
"310M600US38860","Portland-South Portland, ME Metro Area","78558","3248","91838","3220","50187","5035",
"310M600US38900","Portland-Vancouver-Hillsboro, OR-WA Metro Area","83943","1164","105628","2256","55297","2240",
"310M600US38940","Port St. Lucie, FL Metro Area","63771","3584","71529","3455","37511","4549",
"310M600US39100","Poughkeepsie-Newburgh-Middletown, NY Metro Area","89033","3623","107791","3183","49382","3837",
"310M600US39150","Prescott Valley-Prescott, AZ Metro Area","57230","2944","64640","5247","43580","5174",
"310M600US39300","Providence-Warwick, RI-MA Metro Area","73788","2322","101807","2058","39929","2823",
"310M600US39340","Provo-Orem, UT Metro Area","86629","3114","106328","2789","51973","2673",
"310M600US39380","Pueblo, CO Metro Area","56689","3117","71850","2761","27741","4380",
"310M600US39460","Punta Gorda, FL Metro Area","59285","4160","64420","3496","31735","5326",
"310M600US39540","Racine, WI Metro Area","68758","3435","85580","3919","37141","5575",
"310M600US39580","Raleigh-Cary, NC Metro Area","85303","2663","104945","3520","50834","3121",
"310M600US39660","Rapid City, SD Metro Area","63342","3435","72514","4633","40448","5311",
"310M600US39740","Reading, PA Metro Area","68658","2924","84407","4037","39087","4522",
"310M600US39820","Redding, CA Metro Area","61125","4146","80646","5193","42117","5106",
"310M600US39900","Reno, NV Metro Area","76182","2693","95940","2935","54797","6190",
"310M600US40060","Richmond, VA Metro Area","74151","2025","93949","2269","44209","3015",
"310M600US40140","Riverside-San Bernardino-Ontario, CA Metro Area","77018","1484","93007","1729","53085","1912",
"310M600US40220","Roanoke, VA Metro Area","59630","2390","74350","4384","36452","3142",
"310M600US40340","Rochester, MN Metro Area","80434","3790","97238","4297","41816","4331",
"310M600US40380","Rochester, NY Metro Area","66516","1559","84506","1903","38203","2101",
"310M600US40420","Rockford, IL Metro Area","56746","2793","72134","3417","35580","3837",
"310M600US40580","Rocky Mount, NC Metro Area","51769","4114","67249","5882","33706","5218",
"310M600US40660","Rome, GA Metro Area","60825","3112","69564","9574","34980","7796",
"310M600US40900","Sacramento-Roseville-Folsom, CA Metro Area","84421","1676","107921","1996","54197","1931",
"310M600US40980","Saginaw, MI Metro Area","50606","2779","63544","4361","24008","2288",
"310M600US41060","St. Cloud, MN Metro Area","65641","4685","83721","4714","36694","4426",
"310M600US41100","St. George, UT Metro Area","61186","4390","81034","8248","45133","6805",
